UNITID,XSCUGRAD,SCUGRAD,XSCUGDGSK,SCUGDGSK,XSCUGNDGS,SCUGNDGS,XSCUGFFN,SCUGFFN,XSCUGFFP,SCUGFFP,XSCFA2,SCFA2,XSCFA2DG,SCFA2DG,XSCFA2ND,SCFA2ND,XSCFA1N,SCFA1N,XSCFA1P,SCFA1P,XSCFY2,SCFY2,XSCFY2DG,SCFY2DG,XSCFY2ND,SCFY2ND,XSCFY1N,SCFY1N,XSCFY1P,SCFY1P,XUAGRNTN,UAGRNTN,XUAGRNTP,UAGRNTP,XUAGRNTT,UAGRNTT,XUAGRNTA,UAGRNTA,XUDGAGRNTN,UDGAGRNTN,XUDGAGRNTP,UDGAGRNTP,XUDGAGRNTT,UDGAGRNTT,XUDGAGRNTA,UDGAGRNTA,XUNDAGRNTN,UNDAGRNTN,XUNDAGRNTP,UNDAGRNTP,XUNDAGRNTT,UNDAGRNTT,XUNDAGRNTA,UNDAGRNTA,XUPGRNTN,UPGRNTN,XUPGRNTP,UPGRNTP,XUPGRNTT,UPGRNTT,XUPGRNTA,UPGRNTA,XUDGPGRNTN,UDGPGRNTN,XUDGPGRNTP,UDGPGRNTP,XUDGPGRNTT,UDGPGRNTT,XUDGPGRNTA,UDGPGRNTA,XUNDPGRNTN,UNDPGRNTN,XUNDPGRNTP,UNDPGRNTP,XUNDPGRNTT,UNDPGRNTT,XUNDPGRNTA,UNDPGRNTA,XUFLOANN,UFLOANN,XUFLOANP,UFLOANP,XUFLOANT,UFLOANT,XUFLOANA,UFLOANA,XUDGFLOANN,UDGFLOANN,XUDGFLOANP,UDGFLOANP,XUDGFLOANT,UDGFLOANT,XUDGFLOANA,UDGFLOANA,XUNDFLOANN,UNDFLOANN,XUNDFLOANP,UNDFLOANP,XUNDFLOANT,UNDFLOANT,XUNDFLOANA,UNDFLOANA,XANYAIDN,ANYAIDN,XANYAIDP,ANYAIDP,XAIDFSIN,AIDFSIN,XAIDFSIP,AIDFSIP,XAGRNT_N,AGRNT_N,XAGRNT_P,AGRNT_P,XAGRNT_T,AGRNT_T,XAGRNT_A,AGRNT_A,XFGRNT_N,FGRNT_N,XFGRNT_P,FGRNT_P,XFGRNT_T,FGRNT_T,XFGRNT_A,FGRNT_A,XPGRNT_N,PGRNT_N,XPGRNT_P,PGRNT_P,XPGRNT_T,PGRNT_T,XPGRNT_A,PGRNT_A,XOFGRT_N,OFGRT_N,XOFGRT_P,OFGRT_P,XOFGRT_T,OFGRT_T,XOFGRT_A,OFGRT_A,XSGRNT_N,SGRNT_N,XSGRNT_P,SGRNT_P,XSGRNT_T,SGRNT_T,XSGRNT_A,SGRNT_A,XIGRNT_N,IGRNT_N,XIGRNT_P,IGRNT_P,XIGRNT_T,IGRNT_T,XIGRNT_A,IGRNT_A,XLOAN_N,LOAN_N,XLOAN_P,LOAN_P,XLOAN_T,LOAN_T,XLOAN_A,LOAN_A,XFLOAN_N,FLOAN_N,XFLOAN_P,FLOAN_P,XFLOAN_T,FLOAN_T,XFLOAN_A,FLOAN_A,XOLOAN_N,OLOAN_N,XOLOAN_P,OLOAN_P,XOLOAN_T,OLOAN_T,XOLOAN_A,OLOAN_A
483753,R,81,R,81,R,0,R,26,R,32,A,,A,,A,,A,,A,,R,81,R,81,R,0,R,26,R,32,R,50,R,62,R,112149,R,2243,R,50,R,62,R,112149,R,2243,R,0,Z,0,R,0,A,,R,50,R,62,R,112149,R,2243,R,50,R,62,R,112149,R,2243,R,0,Z,0,R,0,A,,R,49,R,60,R,245652,R,5013,R,49,R,60,R,245652,R,5013,R,0,Z,0,R,0,A,,R,25,R,96,R,25,R,96,R,25,R,96,R,112149,R,4486,R,25,R,96,R,112149,R,4486,R,25,R,96,R,112149,R,4486,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,25,R,96,R,245652,R,9826,R,25,R,96,R,245652,R,9826,R,0,R,0,R,0,A,
483780,R,320,R,320,R,0,R,20,R,6,R,320,R,320,R,0,R,20,R,6,A,,A,,A,,A,,A,,R,14,R,4,R,52524,R,3752,R,14,R,4,R,52524,R,3752,R,0,Z,0,R,0,A,,R,14,R,4,R,52524,R,3752,R,14,R,4,R,52524,R,3752,R,0,Z,0,R,0,A,,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,0,Z,0,R,0,A,,R,0,R,0,R,0,R,0,Z,0,Z,0,Z,0,A,,Z,0,Z,0,Z,0,A,,Z,0,Z,0,Z,0,A,,Z,0,Z,0,Z,0,A,,Z,0,Z,0,Z,0,A,,Z,0,Z,0,Z,0,A,,Z,0,Z,0,Z,0,A,,Z,0,Z,0,Z,0,A,,Z,0,Z,0,Z,0,A,
483799,R,78,R,78,R,0,R,28,R,36,A,,A,,A,,A,,A,,R,78,R,78,R,0,R,28,R,36,R,28,R,36,R,126888,R,4532,R,28,R,36,R,126888,R,4532,R,0,Z,0,R,0,A,,R,28,R,36,R,126888,R,4532,R,28,R,36,R,126888,R,4532,R,0,Z,0,R,0,A,,R,43,R,55,R,441144,R,10259,R,43,R,55,R,441144,R,10259,R,0,Z,0,R,0,A,,R,19,R,68,R,19,R,68,R,14,R,50,R,53804,R,3843,R,14,R,50,R,53804,R,3843,R,14,R,50,R,53804,R,3843,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,19,R,68,R,128034,R,6739,R,19,R,68,R,128034,R,6739,R,0,R,0,R,0,A,
483814,R,1075,R,1075,R,0,R,213,R,20,A,,A,,A,,A,,A,,R,1075,R,1075,R,0,R,213,R,20,R,521,R,48,R,3244848,R,6228,R,521,R,48,R,3244848,R,6228,R,0,Z,0,R,0,A,,R,521,R,48,R,3244848,R,6228,R,521,R,48,R,3244848,R,6228,R,0,Z,0,R,0,A,,R,628,R,58,R,5728816,R,9122,R,628,R,58,R,5728816,R,9122,R,0,Z,0,R,0,A,,R,191,R,90,R,191,R,90,R,166,R,78,R,1186698,R,7149,R,166,R,78,R,1186698,R,7149,R,166,R,78,R,1186698,R,7149,Z,0,R,0,Z,0,A,,R,0,R,0,R,0,A,,Z,0,R,0,Z,0,A,,R,171,R,80,R,1726183,R,10095,R,171,R,80,R,1726183,R,10095,Z,0,R,0,Z,0,A,
483823,R,1229,R,1229,R,0,R,623,R,51,A,,A,,A,,A,,A,,R,1229,R,1229,R,0,R,623,R,51,R,1091,R,89,R,5969894,R,5472,R,1091,R,89,R,5969894,R,5472,R,0,Z,0,R,0,A,,R,1086,R,88,R,5705204,R,5253,R,1086,R,88,R,5705204,R,5253,R,0,Z,0,R,0,A,,R,986,R,80,R,7329777,R,7434,R,986,R,80,R,7329777,R,7434,R,0,Z,0,R,0,A,,R,605,R,97,R,605,R,97,R,563,R,90,R,3141512,R,5580,R,561,R,90,R,3018512,R,5381,R,561,R,90,R,2987537,R,5325,R,260,R,42,R,30975,R,119,R,24,R,4,R,123000,R,5125,R,0,R,0,R,0,A,,R,509,R,82,R,3736934,R,7342,R,509,R,82,R,3736934,R,7342,R,0,R,0,R,0,A,
483841,R,108,R,108,R,0,R,94,R,87,A,,A,,A,,A,,A,,R,108,R,108,R,0,R,94,R,87,R,15,R,14,R,95175,R,6345,R,15,R,14,R,95175,R,6345,R,0,Z,0,R,0,A,,R,15,R,14,R,95175,R,6345,R,15,R,14,R,95175,R,6345,R,0,Z,0,R,0,A,,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,0,Z,0,R,0,A,,R,15,R,16,R,15,R,16,R,15,R,16,R,95175,R,6345,R,15,R,16,R,95175,R,6345,R,15,R,16,R,95175,R,6345,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,
483850,R,11,R,11,R,0,R,11,R,100,A,,A,,A,,A,,A,,R,11,R,11,R,0,R,11,R,100,R,11,R,100,R,39603,R,3600,R,11,R,100,R,39603,R,3600,R,0,Z,0,R,0,A,,R,11,R,100,R,39603,R,3600,R,11,R,100,R,39603,R,3600,R,0,Z,0,R,0,A,,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,0,Z,0,R,0,A,,R,11,R,100,R,11,R,100,R,11,R,100,R,39603,R,3600,R,11,R,100,R,39603,R,3600,R,11,R,100,R,39603,R,3600,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,
483869,R,658,R,658,R,0,R,636,R,97,A,,A,,A,,A,,A,,R,658,R,658,R,0,R,636,R,97,R,658,R,100,R,3892201,R,5915,R,658,R,100,R,3892201,R,5915,R,0,Z,0,R,0,A,,R,658,R,100,R,3892201,R,5915,R,658,R,100,R,3892201,R,5915,R,0,Z,0,R,0,A,,R,592,R,90,R,4164202,R,7034,R,592,R,90,R,4164202,R,7034,R,0,Z,0,R,0,A,,R,636,R,100,R,636,R,100,R,636,R,100,R,3762067,R,5915,R,636,R,100,R,3762067,R,5915,R,636,R,100,R,3762067,R,5915,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,592,R,93,R,4164202,R,7034,R,592,R,93,R,4164202,R,7034,R,0,R,0,R,0,A,
483878,R,309,R,309,R,0,R,103,R,33,A,,A,,A,,A,,A,,R,309,R,309,R,0,R,103,R,33,R,292,R,94,R,4007081,R,13723,R,292,R,94,R,4007081,R,13723,R,0,Z,0,R,0,A,,R,225,R,73,R,1430462,R,6358,R,225,R,73,R,1430462,R,6358,R,0,Z,0,R,0,A,,R,73,R,24,R,478998,R,6562,R,73,R,24,R,478998,R,6562,R,0,Z,0,R,0,A,,R,102,R,99,R,102,R,99,R,102,R,99,R,1217285,R,11934,R,89,R,86,R,597820,R,6717,R,89,R,86,R,575577,R,6467,R,61,R,59,R,22243,R,365,R,33,R,32,R,207654,R,6293,R,74,R,72,R,411811,R,5565,R,23,R,22,R,148492,R,6456,R,23,R,22,R,148492,R,6456,R,0,R,0,R,0,A,
483887,R,79,R,79,R,0,R,15,R,19,A,,A,,A,,A,,A,,R,79,R,79,R,0,R,15,R,19,R,27,R,34,R,142030,R,5260,R,27,R,34,R,142030,R,5260,R,0,Z,0,R,0,A,,R,27,R,34,R,139755,R,5176,R,27,R,34,R,139755,R,5176,R,0,Z,0,R,0,A,,R,34,R,43,R,229059,R,6737,R,34,R,43,R,229059,R,6737,R,0,Z,0,R,0,A,,R,11,R,73,R,11,R,73,R,8,R,53,R,40522,R,5065,R,8,R,53,R,40522,R,5065,R,8,R,53,R,40522,R,5065,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,7,R,47,R,48105,R,6872,R,7,R,47,R,48105,R,6872,R,0,R,0,R,0,A,
483896,R,383,R,383,R,0,R,21,R,5,A,,A,,A,,A,,A,,R,383,R,383,R,0,R,21,R,5,R,82,R,21,R,344863,R,4206,R,82,R,21,R,344863,R,4206,R,0,Z,0,R,0,A,,R,82,R,21,R,344863,R,4206,R,82,R,21,R,344863,R,4206,R,0,Z,0,R,0,A,,R,144,R,38,R,602261,R,4182,R,144,R,38,R,602261,R,4182,R,0,Z,0,R,0,A,,R,3,R,14,R,3,R,14,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,3,R,14,R,8168,R,2723,R,3,R,14,R,8168,R,2723,R,0,R,0,R,0,A,
483911,R,26,R,26,R,0,R,12,R,46,A,,A,,A,,A,,A,,R,26,R,26,R,0,R,12,R,46,R,17,R,65,R,117875,R,6934,R,17,R,65,R,117875,R,6934,R,0,Z,0,R,0,A,,R,17,R,65,R,117875,R,6934,R,17,R,65,R,117875,R,6934,R,0,Z,0,R,0,A,,R,15,R,58,R,130580,R,8705,R,15,R,58,R,130580,R,8705,R,0,Z,0,R,0,A,,R,11,R,92,R,11,R,92,R,11,R,92,R,76962,R,6997,R,11,R,92,R,76962,R,6997,R,11,R,92,R,76962,R,6997,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,11,R,92,R,107797,R,9800,R,11,R,92,R,107797,R,9800,R,0,R,0,R,0,A,
483920,R,335,R,335,R,0,R,94,R,28,A,,A,,A,,A,,A,,R,335,R,335,R,0,R,94,R,28,R,251,R,75,R,1627567,R,6484,R,251,R,75,R,1627567,R,6484,R,0,Z,0,R,0,A,,R,251,R,75,R,1627567,R,6484,R,251,R,75,R,1627567,R,6484,R,0,Z,0,R,0,A,,R,243,R,73,R,2268126,R,9334,R,243,R,73,R,2268126,R,9334,R,0,Z,0,R,0,A,,R,83,R,88,R,83,R,88,R,80,R,85,R,529428,R,6618,R,80,R,85,R,529428,R,6618,R,80,R,85,R,529428,R,6618,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,75,R,80,R,651330,R,8684,R,75,R,80,R,651330,R,8684,R,0,R,0,R,0,A,
483948,R,68,R,68,R,0,R,6,R,9,A,,A,,A,,A,,A,,R,68,R,68,R,0,R,6,R,9,R,66,R,97,R,488070,R,7395,R,66,R,97,R,488070,R,7395,R,0,Z,0,R,0,A,,R,66,R,97,R,488070,R,7395,R,66,R,97,R,488070,R,7395,R,0,Z,0,R,0,A,,R,66,R,97,R,489918,R,7423,R,66,R,97,R,489918,R,7423,R,0,Z,0,R,0,A,,R,6,R,100,R,6,R,100,R,6,R,100,R,39300,R,6550,R,6,R,100,R,39300,R,6550,R,6,R,100,R,39300,R,6550,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,6,R,100,R,28200,R,4700,R,6,R,100,R,28200,R,4700,R,0,R,0,R,0,A,
483957,R,55,R,55,R,0,R,28,R,51,A,,A,,A,,A,,A,,R,55,R,55,R,0,R,28,R,51,R,21,R,38,R,116574,R,5551,R,21,R,38,R,116574,R,5551,R,0,Z,0,R,0,A,,R,21,R,38,R,116574,R,5551,R,21,R,38,R,116574,R,5551,R,0,Z,0,R,0,A,,R,23,R,42,R,110440,R,4802,R,23,R,42,R,110440,R,4802,R,0,Z,0,R,0,A,,R,9,R,32,R,9,R,32,R,9,R,32,R,37747,R,4194,R,9,R,32,R,37747,R,4194,R,9,R,32,R,37747,R,4194,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,9,R,32,R,36399,R,4044,R,9,R,32,R,36399,R,4044,R,0,R,0,R,0,A,
484002,R,3094,R,2798,R,296,R,1274,R,41,A,,A,,A,,A,,A,,R,3094,R,2798,R,296,R,1274,R,41,R,1788,R,58,R,9589790,R,5363,R,1788,R,64,R,9589790,R,5363,R,0,R,0,R,0,A,,R,1766,R,57,R,8818034,R,4993,R,1766,R,63,R,8818034,R,4993,R,0,R,0,R,0,A,,R,1829,R,59,R,15038956,R,8223,R,1829,R,65,R,15038956,R,8223,R,0,R,0,R,0,A,,R,1194,R,94,R,1194,R,94,R,1001,R,79,R,5438940,R,5434,R,996,R,78,R,5256790,R,5278,R,994,R,78,R,5017710,R,5048,R,519,R,41,R,239080,R,461,R,27,R,2,R,182150,R,6746,R,0,R,0,R,0,A,,R,1126,R,88,R,9514351,R,8450,R,1123,R,88,R,9209469,R,8201,R,249,R,20,R,304882,R,1224
484011,R,190,R,190,R,0,R,50,R,26,A,,A,,A,,A,,A,,R,190,R,190,R,0,R,50,R,26,R,103,R,54,R,623896,R,6057,R,103,R,54,R,623896,R,6057,R,0,Z,0,R,0,A,,R,95,R,50,R,420283,R,4424,R,95,R,50,R,420283,R,4424,R,0,Z,0,R,0,A,,R,111,R,58,R,711897,R,6413,R,111,R,58,R,711897,R,6413,R,0,Z,0,R,0,A,,R,42,R,84,R,42,R,84,R,36,R,72,R,191381,R,5316,R,36,R,72,R,191381,R,5316,R,36,R,72,R,153391,R,4261,R,5,R,10,R,37990,R,7598,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,34,R,68,R,234688,R,6903,R,34,R,68,R,234688,R,6903,R,0,R,0,R,0,A,
484020,R,35,R,35,R,0,R,0,R,0,A,,A,,A,,A,,A,,R,35,R,35,R,0,R,0,Z,0,R,35,R,100,R,146583,R,4188,R,35,R,100,R,146583,R,4188,R,0,Z,0,R,0,A,,R,20,R,57,R,86487,R,4324,R,20,R,57,R,86487,R,4324,R,0,Z,0,R,0,A,,R,20,R,57,R,233070,R,11654,R,20,R,57,R,233070,R,11654,R,0,Z,0,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
484057,R,458,R,456,R,2,R,42,R,9,A,,A,,A,,A,,A,,R,458,R,456,R,2,R,42,R,9,R,114,R,25,R,578315,R,5073,R,114,R,25,R,578315,R,5073,R,0,R,0,R,0,A,,R,114,R,25,R,551815,R,4840,R,114,R,25,R,551815,R,4840,R,0,R,0,R,0,A,,R,41,R,9,R,188159,R,4589,R,41,R,9,R,188159,R,4589,R,0,R,0,R,0,A,,R,4,R,10,R,4,R,10,R,4,R,10,R,21842,R,5461,R,4,R,10,R,20642,R,5161,R,4,R,10,R,19842,R,4961,R,4,R,10,R,800,R,200,R,2,R,5,R,1200,R,600,R,0,R,0,R,0,A,,R,1,R,2,R,3500,R,3500,R,1,R,2,R,3500,R,3500,R,0,R,0,R,0,A,
484066,R,592,R,592,R,0,R,475,R,80,A,,A,,A,,A,,A,,R,592,R,592,R,0,R,475,R,80,R,469,R,79,R,2919488,R,6225,R,469,R,79,R,2919488,R,6225,R,0,Z,0,R,0,A,,R,426,R,72,R,2199766,R,5164,R,426,R,72,R,2199766,R,5164,R,0,Z,0,R,0,A,,R,419,R,71,R,3461088,R,8260,R,419,R,71,R,3461088,R,8260,R,0,Z,0,R,0,A,,R,475,R,100,R,475,R,100,R,375,R,79,R,1732166,R,4619,R,362,R,76,R,1426886,R,3942,R,337,R,71,R,1140259,R,3384,R,128,R,27,R,286627,R,2239,R,80,R,17,R,305280,R,3816,R,0,R,0,R,0,A,,R,321,R,68,R,598120,R,1863,R,309,R,65,R,559300,R,1810,R,12,R,3,R,38820,R,3235
484075,R,68,R,68,R,0,R,26,R,38,A,,A,,A,,A,,A,,R,68,R,68,R,0,R,26,R,38,R,68,R,100,R,414583,R,6097,R,68,R,100,R,414583,R,6097,R,0,Z,0,R,0,A,,R,68,R,100,R,200633,R,2950,R,68,R,100,R,200633,R,2950,R,0,Z,0,R,0,A,,R,68,R,100,R,264480,R,3889,R,68,R,100,R,264480,R,3889,R,0,Z,0,R,0,A,,R,26,R,100,R,26,R,100,R,26,R,100,R,77194,R,2969,R,26,R,100,R,77194,R,2969,R,26,R,100,R,77194,R,2969,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,26,R,100,R,95642,R,3679,R,26,R,100,R,95642,R,3679,R,0,R,0,R,0,A,
484084,R,99,R,99,R,0,R,64,R,65,A,,A,,A,,A,,A,,R,99,R,99,R,0,R,64,R,65,R,24,R,24,R,95202,R,3967,R,24,R,24,R,95202,R,3967,R,0,Z,0,R,0,A,,R,23,R,23,R,91612,R,3983,R,23,R,23,R,91612,R,3983,R,0,Z,0,R,0,A,,R,21,R,21,R,121343,R,5778,R,21,R,21,R,121343,R,5778,R,0,Z,0,R,0,A,,R,38,R,59,R,38,R,59,R,21,R,33,R,85092,R,4052,R,20,R,31,R,81752,R,4088,R,20,R,31,R,81752,R,4088,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,5,R,8,R,3340,R,668,R,20,R,31,R,119858,R,5993,R,20,R,31,R,119858,R,5993,R,0,R,0,R,0,A,
484093,R,140,R,140,R,0,R,18,R,13,A,,A,,A,,A,,A,,R,140,R,140,R,0,R,18,R,13,R,79,R,56,R,433763,R,5491,R,79,R,56,R,433763,R,5491,R,0,Z,0,R,0,A,,R,79,R,56,R,430141,R,5445,R,79,R,56,R,430141,R,5445,R,0,Z,0,R,0,A,,R,80,R,57,R,631874,R,7898,R,80,R,57,R,631874,R,7898,R,0,Z,0,R,0,A,,R,13,R,72,R,13,R,72,R,10,R,56,R,66603,R,6660,R,10,R,56,R,66603,R,6660,R,10,R,56,R,66603,R,6660,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,13,R,72,R,123165,R,9474,R,13,R,72,R,123165,R,9474,R,0,R,0,R,0,A,
484109,R,152,R,152,R,0,R,8,R,5,A,,A,,A,,A,,A,,R,152,R,152,R,0,R,8,R,5,R,66,R,43,R,375756,R,5693,R,66,R,43,R,375756,R,5693,R,0,Z,0,R,0,A,,R,66,R,43,R,375756,R,5693,R,66,R,43,R,375756,R,5693,R,0,Z,0,R,0,A,,R,102,R,67,R,703879,R,6901,R,102,R,67,R,703879,R,6901,R,0,Z,0,R,0,A,,R,6,R,75,R,6,R,75,R,2,R,25,R,14790,R,7395,R,2,R,25,R,14790,R,7395,R,2,R,25,R,14790,R,7395,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,6,R,75,R,54332,R,9055,R,6,R,75,R,54332,R,9055,R,0,R,0,R,0,A,
484127,R,132,R,132,R,0,R,37,R,28,A,,A,,A,,A,,A,,R,132,R,132,R,0,R,37,R,28,R,53,R,40,R,237723,R,4485,R,53,R,40,R,237723,R,4485,R,0,Z,0,R,0,A,,R,53,R,40,R,237723,R,4485,R,53,R,40,R,237723,R,4485,R,0,Z,0,R,0,A,,R,73,R,55,R,454962,R,6232,R,73,R,55,R,454962,R,6232,R,0,Z,0,R,0,A,,R,21,R,57,R,21,R,57,R,14,R,38,R,76927,R,5495,R,14,R,38,R,76927,R,5495,R,14,R,38,R,76927,R,5495,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,20,R,54,R,124841,R,6242,R,20,R,54,R,124841,R,6242,R,0,R,0,R,0,A,
484136,R,60,R,60,R,0,R,39,R,65,A,,A,,A,,A,,A,,R,60,R,60,R,0,R,39,R,65,R,11,R,18,R,47125,R,4284,R,11,R,18,R,47125,R,4284,R,0,Z,0,R,0,A,,R,11,R,18,R,47125,R,4284,R,11,R,18,R,47125,R,4284,R,0,Z,0,R,0,A,,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,0,Z,0,R,0,A,,R,10,R,26,R,10,R,26,R,10,R,26,R,43427,R,4343,R,10,R,26,R,43427,R,4343,R,10,R,26,R,43427,R,4343,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,
484163,R,254,R,254,R,0,R,107,R,42,A,,A,,A,,A,,A,,R,254,R,254,R,0,R,107,R,42,R,118,R,46,R,428870,R,3634,R,118,R,46,R,428870,R,3634,R,0,Z,0,R,0,A,,R,118,R,46,R,428870,R,3634,R,118,R,46,R,428870,R,3634,R,0,Z,0,R,0,A,,R,142,R,56,R,773529,R,5447,R,142,R,56,R,773529,R,5447,R,0,Z,0,R,0,A,,R,82,R,77,R,82,R,77,R,72,R,67,R,230412,R,3200,R,72,R,67,R,230412,R,3200,R,72,R,67,R,230412,R,3200,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,80,R,75,R,382412,R,4780,R,80,R,75,R,382412,R,4780,R,0,R,0,R,0,A,
484172,R,159,R,159,R,0,R,150,R,94,A,,A,,A,,A,,A,,R,159,R,159,R,0,R,150,R,94,R,153,R,96,R,754290,R,4930,R,153,R,96,R,754290,R,4930,R,0,Z,0,R,0,A,,R,153,R,96,R,754290,R,4930,R,153,R,96,R,754290,R,4930,R,0,Z,0,R,0,A,,R,154,R,97,R,796180,R,5170,R,154,R,97,R,796180,R,5170,R,0,Z,0,R,0,A,,R,147,R,98,R,147,R,98,R,146,R,97,R,719780,R,4930,R,146,R,97,R,719780,R,4930,R,146,R,97,R,719780,R,4930,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,145,R,97,R,749650,R,5170,R,145,R,97,R,749650,R,5170,R,0,R,0,R,0,A,
484190,R,42,R,42,R,0,R,6,R,14,A,,A,,A,,A,,A,,R,42,R,42,R,0,R,6,R,14,R,31,R,74,R,215803,R,6961,R,31,R,74,R,215803,R,6961,R,0,Z,0,R,0,A,,R,31,R,74,R,215803,R,6961,R,31,R,74,R,215803,R,6961,R,0,Z,0,R,0,A,,R,31,R,74,R,258636,R,8343,R,31,R,74,R,258636,R,8343,R,0,Z,0,R,0,A,,R,4,R,67,R,4,R,67,R,4,R,67,R,29580,R,7395,R,4,R,67,R,29580,R,7395,R,4,R,67,R,29580,R,7395,Z,0,R,0,Z,0,A,,R,0,R,0,R,0,A,,Z,0,R,0,Z,0,A,,R,4,R,67,R,34333,R,8583,R,4,R,67,R,34333,R,8583,Z,0,R,0,Z,0,A,
484206,R,346,R,346,R,0,R,126,R,36,A,,A,,A,,A,,A,,R,346,R,346,R,0,R,126,R,36,R,223,R,64,R,1064124,R,4772,R,223,R,64,R,1064124,R,4772,R,0,Z,0,R,0,A,,R,156,R,45,R,596797,R,3826,R,156,R,45,R,596797,R,3826,R,0,Z,0,R,0,A,,R,161,R,47,R,797421,R,4953,R,161,R,47,R,797421,R,4953,R,0,Z,0,R,0,A,,R,26,R,21,R,26,R,21,R,24,R,19,R,108693,R,4529,R,18,R,14,R,80593,R,4477,R,18,R,14,R,80593,R,4477,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,19,R,15,R,28100,R,1479,R,20,R,16,R,120607,R,6030,R,20,R,16,R,120607,R,6030,R,0,R,0,R,0,A,
484233,R,480,R,480,R,0,R,0,R,0,A,,A,,A,,A,,A,,R,480,R,480,R,0,R,0,Z,0,R,71,R,15,R,262495,R,3697,R,71,R,15,R,262495,R,3697,R,0,Z,0,R,0,A,,R,71,R,15,R,262495,R,3697,R,71,R,15,R,262495,R,3697,R,0,Z,0,R,0,A,,R,0,R,0,R,0,A,,R,0,R,0,R,0,A,,R,0,Z,0,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
484330,R,60,R,60,R,0,R,29,R,48,A,,A,,A,,A,,A,,R,60,R,60,R,0,R,29,R,48,R,42,R,70,R,201247,R,4792,R,42,R,70,R,201247,R,4792,R,0,Z,0,R,0,A,,R,42,R,70,R,200747,R,4780,R,42,R,70,R,200747,R,4780,R,0,Z,0,R,0,A,,R,41,R,68,R,282167,R,6882,R,41,R,68,R,282167,R,6882,R,0,Z,0,R,0,A,,R,26,R,90,R,26,R,90,R,21,R,72,R,92686,R,4414,R,21,R,72,R,92186,R,4390,R,21,R,72,R,92186,R,4390,R,0,R,0,R,0,A,,R,1,R,3,R,500,R,500,R,0,R,0,R,0,A,,R,25,R,86,R,188545,R,7542,R,23,R,79,R,156304,R,6796,R,9,R,31,R,32241,R,3582
