UNITID,EFDELEV,XEFDETOT,EFDETOT,XEFDEEXC,EFDEEXC,XEFDESOM,EFDESOM,XEFDENON,EFDENON,XEFDEEX1,EFDEEX1,XEFDEEX2,EFDEEX2,XEFDEEX3,EFDEEX3,XEFDEEX4,EFDEEX4,XEFDEEX5,EFDEEX5
104586,2,R,3229,R,9,R,353,R,2867,R,2,R,5,R,0,R,2,R,0
104586,3,R,3218,R,9,R,353,R,2856,R,2,R,5,R,0,R,2,R,0
104586,11,R,11,R,0,R,0,R,11,A,,A,,A,,A,,A,
104586,12,R,35,R,0,R,0,R,35,A,,A,,A,,A,,A,
104665,1,R,8,A,,A,,R,8,A,,A,,A,,A,,A,
104665,12,R,8,A,,A,,R,8,A,,A,,A,,A,,A,
104708,1,R,13914,R,3160,R,4139,R,6615,R,3007,R,5,R,0,R,0,R,148
104708,2,R,13914,R,3160,R,4139,R,6615,R,3007,R,5,R,0,R,0,R,148
104708,3,R,11975,R,2788,R,4052,R,5135,R,2652,R,5,R,0,R,0,R,131
104708,11,R,1939,R,372,R,87,R,1480,R,355,R,0,R,0,R,0,R,17
104717,1,R,113257,R,89777,R,13471,R,10009,R,13611,R,75754,R,1,R,410,R,1
104717,2,R,75936,R,53376,R,13284,R,9276,R,8197,R,44904,R,1,R,273,R,1
104717,3,R,73371,R,51086,R,13278,R,9007,R,7779,R,43159,R,1,R,147,R,0
104717,11,R,2565,R,2290,R,6,R,269,R,418,R,1745,R,0,R,126,R,1
104717,12,R,37321,R,36401,R,187,R,733,R,5414,R,30850,R,0,R,137,R,0
105145,1,R,5553,R,1685,R,1166,R,2702,R,1590,R,5,R,0,R,0,R,90
105145,2,R,5553,R,1685,R,1166,R,2702,R,1590,R,5,R,0,R,0,R,90
105145,3,R,4538,R,1507,R,1152,R,1879,R,1417,R,5,R,0,R,0,R,85
105145,11,R,1015,R,178,R,14,R,823,R,173,R,0,R,0,R,0,R,5
105154,1,R,17077,R,4620,R,5003,R,7454,R,4243,R,129,R,0,R,3,R,245
105154,2,R,17077,R,4620,R,5003,R,7454,R,4243,R,129,R,0,R,3,R,245
105154,3,R,14460,R,3985,R,4839,R,5636,R,3646,R,112,R,0,R,3,R,224
105154,11,R,2617,R,635,R,164,R,1818,R,597,R,17,R,0,R,0,R,21
105206,1,R,4619,R,1353,R,1367,R,1899,R,1233,R,120,R,0,R,0,R,0
105206,2,R,4619,R,1353,R,1367,R,1899,R,1233,R,120,R,0,R,0,R,0
105206,3,R,3216,R,1122,R,1143,R,951,R,1013,R,109,R,0,R,0,R,0
105206,11,R,1403,R,231,R,224,R,948,R,220,R,11,R,0,R,0,R,0
105215,1,R,527,A,,A,,R,527,A,,A,,A,,A,,A,
105215,2,R,527,A,,A,,R,527,A,,A,,A,,A,,A,
105215,3,R,527,A,,A,,R,527,A,,A,,A,,A,,A,
105297,1,R,1434,R,477,R,802,R,155,R,366,R,111,R,0,R,0,R,0
105297,2,R,1423,R,476,R,799,R,148,R,365,R,111,R,0,R,0,R,0
105297,3,R,1375,R,455,R,781,R,139,R,348,R,107,R,0,R,0,R,0
105297,11,R,48,R,21,R,18,R,9,R,17,R,4,R,0,R,0,R,0
105297,12,R,11,R,1,R,3,R,7,R,1,R,0,R,0,R,0,R,0
105330,1,R,28467,R,5237,R,9552,R,13678,R,2419,R,551,R,0,R,85,R,2182
105330,2,R,22990,R,2715,R,8906,R,11369,R,1506,R,295,R,0,R,17,R,897
105330,3,R,22903,R,2679,R,8903,R,11321,R,1489,R,285,R,0,R,15,R,890
105330,11,R,87,R,36,R,3,R,48,R,17,R,10,R,0,R,2,R,7
105330,12,R,5477,R,2522,R,646,R,2309,R,913,R,256,R,0,R,68,R,1285
105349,1,R,3158,R,1089,R,601,R,1468,R,1080,R,9,R,0,R,0,R,0
105349,2,R,3158,R,1089,R,601,R,1468,R,1080,R,9,R,0,R,0,R,0
105349,3,R,1010,R,486,R,189,R,335,R,482,R,4,R,0,R,0,R,0
105349,11,R,2148,R,603,R,412,R,1133,R,598,R,5,R,0,R,0,R,0
105428,1,R,10660,R,2963,R,2714,R,4983,R,2755,R,3,R,0,R,0,R,205
105428,2,R,10660,R,2963,R,2714,R,4983,R,2755,R,3,R,0,R,0,R,205
105428,3,R,8555,R,2561,R,2634,R,3360,R,2369,R,3,R,0,R,0,R,189
105428,11,R,2105,R,402,R,80,R,1623,R,386,R,0,R,0,R,0,R,16
105525,1,R,16283,R,5143,R,3421,R,7719,R,4423,R,692,R,0,R,3,R,25
105525,2,R,16283,R,5143,R,3421,R,7719,R,4423,R,692,R,0,R,3,R,25
105525,3,R,14242,R,4376,R,3287,R,6579,R,3779,R,576,R,0,R,2,R,19
105525,11,R,2041,R,767,R,134,R,1140,R,644,R,116,R,0,R,1,R,6
105534,1,R,2676,R,1922,Z,0,R,754,R,152,R,1766,R,0,R,4,R,0
105534,2,R,2567,R,1813,Z,0,R,754,R,132,R,1677,R,0,R,4,R,0
105534,3,R,2567,R,1813,Z,0,R,754,R,132,R,1677,R,0,R,4,R,0
105534,12,R,109,R,109,Z,0,R,0,R,20,R,89,Z,0,Z,0,R,0
105543,1,R,562,R,29,Z,0,R,533,R,28,R,1,Z,0,Z,0,R,0
105543,2,R,562,R,29,Z,0,R,533,R,28,R,1,Z,0,Z,0,R,0
105543,3,R,562,R,29,Z,0,R,533,R,28,R,1,Z,0,Z,0,R,0
105589,1,R,867,R,756,R,0,R,111,R,202,R,531,R,12,R,11,R,0
105589,2,R,223,R,112,R,0,R,111,R,34,R,75,R,0,R,3,R,0
105589,3,R,219,R,109,R,0,R,110,R,32,R,74,R,0,R,3,R,0
105589,11,R,4,R,3,R,0,R,1,R,2,R,1,R,0,R,0,R,0
105589,12,R,644,R,644,R,0,R,0,R,168,R,456,R,12,R,8,R,0
105659,1,R,1417,R,0,R,42,R,1375,A,,A,,A,,A,,A,
105659,2,R,1417,R,0,R,42,R,1375,A,,A,,A,,A,,A,
105659,3,R,1346,R,0,R,42,R,1304,A,,A,,A,,A,,A,
105659,11,R,71,R,0,R,0,R,71,A,,A,,A,,A,,A,
105668,1,R,18841,R,8147,R,552,R,10142,R,6045,R,1623,R,0,R,103,R,376
105668,2,R,18841,R,8147,R,552,R,10142,R,6045,R,1623,R,0,R,103,R,376
105668,3,R,11668,R,5980,R,470,R,5218,R,4418,R,1233,R,0,R,16,R,313
105668,11,R,7173,R,2167,R,82,R,4924,R,1627,R,390,R,0,R,87,R,63
105677,1,R,21,A,,A,,R,21,A,,A,,A,,A,,A,
105677,2,R,21,A,,A,,R,21,A,,A,,A,,A,,A,
105677,3,R,21,A,,A,,R,21,A,,A,,A,,A,,A,
105747,1,R,7065,R,2030,R,1798,R,3237,R,1953,R,4,R,0,R,0,R,73
105747,2,R,7065,R,2030,R,1798,R,3237,R,1953,R,4,R,0,R,0,R,73
105747,3,R,5377,R,1541,R,1681,R,2155,R,1484,R,4,R,0,R,0,R,53
105747,11,R,1688,R,489,R,117,R,1082,R,469,R,0,R,0,R,0,R,20
105792,1,R,4516,R,1415,R,1164,R,1937,R,1329,R,1,R,0,R,0,R,85
105792,2,R,4516,R,1415,R,1164,R,1937,R,1329,R,1,R,0,R,0,R,85
105792,3,R,3645,R,1281,R,1109,R,1255,R,1207,R,0,R,0,R,0,R,74
105792,11,R,871,R,134,R,55,R,682,R,122,R,1,R,0,R,0,R,11
105899,1,R,1421,R,189,R,586,R,646,R,131,R,58,R,0,R,0,R,0
105899,2,R,1381,R,166,R,579,R,636,R,114,R,52,R,0,R,0,R,0
105899,3,R,1165,R,113,R,576,R,476,R,73,R,40,R,0,R,0,R,0
105899,11,R,216,R,53,R,3,R,160,R,41,R,12,R,0,R,0,R,0
105899,12,R,40,R,23,R,7,R,10,R,17,R,6,R,0,R,0,R,0
106041,1,R,1957,A,,A,,R,1957,A,,A,,A,,A,,A,
106041,2,R,1957,A,,A,,R,1957,A,,A,,A,,A,,A,
106041,3,R,1957,A,,A,,R,1957,A,,A,,A,,A,,A,
106148,1,R,7428,R,2229,R,1377,R,3822,R,2167,R,61,R,1,R,0,R,0
106148,2,R,7428,R,2229,R,1377,R,3822,R,2167,R,61,R,1,R,0,R,0
106148,3,R,3988,R,1799,R,975,R,1214,R,1746,R,52,R,1,R,0,R,0
106148,11,R,3440,R,430,R,402,R,2608,R,421,R,9,R,0,R,0,R,0
106245,1,R,8216,R,3105,R,2490,R,2621,R,2850,R,248,R,0,R,7,R,0
106245,2,R,5939,R,2121,R,2047,R,1771,R,1997,R,123,R,0,R,1,R,0
106245,3,R,4949,R,2098,R,2031,R,820,R,1977,R,120,R,0,R,1,R,0
106245,11,R,990,R,23,R,16,R,951,R,20,R,3,R,0,R,0,R,0
106245,12,R,2277,R,984,R,443,R,850,R,853,R,125,R,0,R,6,R,0
106263,1,R,3485,R,1286,R,502,R,1697,R,235,R,1051,R,0,R,0,R,0
106263,2,R,1589,R,1085,R,194,R,310,R,60,R,1025,R,0,R,0,R,0
106263,3,R,1571,R,1069,R,192,R,310,R,57,R,1012,R,0,R,0,R,0
106263,11,R,18,R,16,R,2,R,0,R,3,R,13,R,0,R,0,R,0
106263,12,R,1896,R,201,R,308,R,1387,R,175,R,26,R,0,R,0,R,0
106306,1,R,342,R,13,R,121,R,208,R,2,R,11,R,0,R,0,R,0
106306,2,R,342,R,13,R,121,R,208,R,2,R,11,R,0,R,0,R,0
106306,3,R,342,R,13,R,121,R,208,R,2,R,11,R,0,R,0,R,0
106315,1,R,106,A,,A,,R,106,A,,A,,A,,A,,A,
106315,2,R,106,A,,A,,R,106,A,,A,,A,,A,,A,
106315,3,R,106,A,,A,,R,106,A,,A,,A,,A,,A,
106324,1,R,61,A,,A,,R,61,A,,A,,A,,A,,A,
106324,2,R,61,A,,A,,R,61,A,,A,,A,,A,,A,
106324,3,R,61,A,,A,,R,61,A,,A,,A,,A,,A,
106342,1,R,659,R,1,R,66,R,592,R,1,R,0,R,0,R,0,R,0
106342,2,R,657,R,1,R,66,R,590,R,1,R,0,R,0,R,0,R,0
106342,3,R,648,R,1,R,66,R,581,R,1,R,0,R,0,R,0,R,0
106342,11,R,9,R,0,R,0,R,9,A,,A,,A,,A,,A,
106342,12,R,2,R,0,R,0,R,2,A,,A,,A,,A,,A,
106351,1,R,123,A,,A,,R,123,A,,A,,A,,A,,A,
106351,2,R,123,A,,A,,R,123,A,,A,,A,,A,,A,
106351,3,R,123,A,,A,,R,123,A,,A,,A,,A,,A,
106397,1,R,33610,R,3371,R,8312,R,21927,R,1952,R,1371,R,0,R,48,R,0
106397,2,R,28859,R,1760,R,7993,R,19106,R,1047,R,706,R,0,R,7,R,0
106397,3,R,28677,R,1729,R,7989,R,18959,R,1020,R,702,R,0,R,7,R,0
106397,11,R,182,R,31,R,4,R,147,R,27,R,4,R,0,R,0,R,0
106397,12,R,4751,R,1611,R,319,R,2821,R,905,R,665,R,0,R,41,R,0
106412,1,R,2005,R,138,R,1320,R,547,R,118,R,20,Z,0,Z,0,R,0
106412,2,R,1817,R,76,R,1282,R,459,R,62,R,14,Z,0,Z,0,R,0
106412,3,R,1807,R,74,R,1281,R,452,R,60,R,14,Z,0,Z,0,R,0
106412,11,R,10,R,2,R,1,R,7,R,2,Z,0,Z,0,Z,0,R,0
106412,12,R,188,R,62,R,38,R,88,R,56,R,6,Z,0,Z,0,R,0
106449,1,R,3277,R,891,R,830,R,1556,R,886,R,5,R,0,Z,0,R,0
106449,2,R,3277,R,891,R,830,R,1556,R,886,R,5,R,0,Z,0,R,0
106449,3,R,1986,R,676,R,693,R,617,R,671,R,5,R,0,Z,0,R,0
106449,11,R,1291,R,215,R,137,R,939,R,215,R,0,R,0,Z,0,R,0
106458,1,R,15726,R,7752,R,3350,R,4624,R,4252,R,3375,Z,0,R,125,R,0
106458,2,R,9985,R,2824,R,3216,R,3945,R,2139,R,589,Z,0,R,96,R,0
106458,3,R,9110,R,2617,R,3116,R,3377,R,1958,R,580,Z,0,R,79,R,0
106458,11,R,875,R,207,R,100,R,568,R,181,R,9,Z,0,R,17,R,0
106458,12,R,5741,R,4928,R,134,R,679,R,2113,R,2786,Z,0,R,29,R,0
106467,1,R,8746,R,2239,R,2821,R,3686,R,2145,R,76,R,0,R,18,R,0
106467,2,R,8145,R,1872,R,2692,R,3581,R,1831,R,37,R,0,R,4,R,0
106467,3,R,5388,R,897,R,2563,R,1928,R,861,R,35,R,0,R,1,R,0
106467,11,R,2757,R,975,R,129,R,1653,R,970,R,2,R,0,R,3,R,0
106467,12,R,601,R,367,R,129,R,105,R,314,R,39,R,0,R,14,R,0
106485,1,R,2856,R,689,R,1258,R,909,R,637,R,52,R,0,R,0,R,0
106485,2,R,2457,R,327,R,1247,R,883,R,310,R,17,R,0,R,0,R,0
106485,3,R,1933,R,327,R,1247,R,359,R,310,R,17,R,0,R,0,R,0
106485,11,R,524,R,0,R,0,R,524,A,,A,,A,,A,,A,
106485,12,R,399,R,362,R,11,R,26,R,327,R,35,R,0,R,0,R,0
106494,1,R,29,A,,A,,R,29,A,,A,,A,,A,,A,
106494,2,R,29,A,,A,,R,29,A,,A,,A,,A,,A,
106494,3,R,29,A,,A,,R,29,A,,A,,A,,A,,A,
106546,1,R,583,R,0,R,0,R,583,A,,A,,A,,A,,A,
106546,2,R,583,R,0,R,0,R,583,A,,A,,A,,A,,A,
106546,3,R,569,R,0,R,0,R,569,A,,A,,A,,A,,A,
106546,11,R,14,R,0,R,0,R,14,A,,A,,A,,A,,A,
106625,1,R,1705,R,465,R,504,R,736,R,452,R,13,R,0,R,0,R,0
106625,2,R,1705,R,465,R,504,R,736,R,452,R,13,R,0,R,0,R,0
106625,3,R,903,R,309,R,314,R,280,R,297,R,12,R,0,R,0,R,0
106625,11,R,802,R,156,R,190,R,456,R,155,R,1,R,0,R,0,R,0
106704,1,R,10112,R,1352,R,3426,R,5334,R,1112,R,217,R,23,Z,0,R,0
106704,2,R,8268,R,488,R,3182,R,4598,R,438,R,43,R,7,Z,0,R,0
106704,3,R,7762,R,460,R,3172,R,4130,R,417,R,36,R,7,Z,0,R,0
106704,11,R,506,R,28,R,10,R,468,R,21,R,7,Z,0,Z,0,R,0
106704,12,R,1844,R,864,R,244,R,736,R,674,R,174,R,16,Z,0,R,0
106713,1,R,547,R,47,R,190,R,310,R,44,R,3,R,0,R,0,R,0
106713,2,R,547,R,47,R,190,R,310,R,44,R,3,R,0,R,0,R,0
106713,3,R,484,R,45,R,190,R,249,R,42,R,3,R,0,R,0,R,0
106713,11,R,63,R,2,R,0,R,61,R,2,R,0,R,0,R,0,R,0
106795,1,R,1312,R,351,R,485,R,476,R,337,R,13,Z,0,Z,0,R,1
106795,2,R,1312,R,351,R,485,R,476,R,337,R,13,Z,0,Z,0,R,1
106795,3,R,772,R,181,R,345,R,246,R,168,R,13,Z,0,Z,0,R,0
106795,11,R,540,R,170,R,140,R,230,R,169,Z,0,Z,0,Z,0,R,1
106810,1,R,241,R,6,R,41,R,194,R,4,R,1,R,0,R,0,R,1
106810,2,R,241,R,6,R,41,R,194,R,4,R,1,R,0,R,0,R,1
106810,3,R,165,R,0,R,41,R,124,A,,A,,A,,A,,A,
106810,11,R,76,R,6,R,0,R,70,R,4,R,1,R,0,R,0,R,1
106883,1,R,1401,R,586,R,288,R,527,R,581,R,5,R,0,R,0,R,0
106883,2,R,1401,R,586,R,288,R,527,R,581,R,5,R,0,R,0,R,0
106883,3,R,554,R,265,R,131,R,158,R,263,R,2,R,0,R,0,R,0
106883,11,R,847,R,321,R,157,R,369,R,318,R,3,R,0,R,0,R,0
106908,1,R,360,A,,A,,R,360,A,,A,,A,,A,,A,
106908,2,R,360,A,,A,,R,360,A,,A,,A,,A,,A,
106908,3,R,360,A,,A,,R,360,A,,A,,A,,A,,A,
106980,1,R,1805,R,354,R,1223,R,228,R,336,R,16,R,0,R,2,R,0
106980,2,R,1805,R,354,R,1223,R,228,R,336,R,16,R,0,R,2,R,0
106980,3,R,1789,R,344,R,1220,R,225,R,326,R,16,R,0,R,2,R,0
106980,11,R,16,R,10,R,3,R,3,R,10,R,0,R,0,R,0,R,0
106999,1,R,1192,R,461,R,399,R,332,R,455,R,6,R,0,R,0,R,0
106999,2,R,1192,R,461,R,399,R,332,R,455,R,6,R,0,R,0,R,0
106999,3,R,751,R,299,R,312,R,140,R,294,R,5,R,0,R,0,R,0
106999,11,R,441,R,162,R,87,R,192,R,161,R,1,R,0,R,0,R,0
107044,1,R,4696,R,642,R,814,R,3240,R,376,R,238,R,0,R,28,R,0
107044,2,R,3536,R,211,R,593,R,2732,R,117,R,86,R,0,R,8,R,0
107044,3,R,3382,R,144,R,592,R,2646,R,88,R,48,R,0,R,8,R,0
107044,11,R,154,R,67,R,1,R,86,R,29,R,38,R,0,R,0,R,0
107044,12,R,1160,R,431,R,221,R,508,R,259,R,152,R,0,R,20,R,0
107071,1,R,2055,R,690,R,1169,R,196,R,602,R,74,R,14,Z,0,R,0
107071,2,R,1461,R,149,R,1139,R,173,R,131,R,17,R,1,Z,0,R,0
107071,3,R,1456,R,145,R,1138,R,173,R,127,R,17,R,1,Z,0,R,0
107071,11,R,5,R,4,R,1,R,0,R,4,R,0,R,0,Z,0,R,0
107071,12,R,594,R,541,R,30,R,23,R,471,R,57,R,13,Z,0,R,0
107080,1,R,1110,A,,A,,R,1110,A,,A,,A,,A,,A,
107080,2,R,1100,A,,A,,R,1100,A,,A,,A,,A,,A,
107080,3,R,1100,A,,A,,R,1100,A,,A,,A,,A,,A,
107080,12,R,10,A,,A,,R,10,A,,A,,A,,A,,A,
107099,1,R,86,A,,A,,R,86,A,,A,,A,,A,,A,
107099,2,R,86,A,,A,,R,86,A,,A,,A,,A,,A,
107099,3,R,86,A,,A,,R,86,A,,A,,A,,A,,A,
107123,1,R,92,A,,A,,R,92,A,,A,,A,,A,,A,
107123,2,R,92,A,,A,,R,92,A,,A,,A,,A,,A,
107123,3,R,92,A,,A,,R,92,A,,A,,A,,A,,A,
107141,1,R,2350,R,321,R,477,R,1552,R,246,R,68,R,0,R,7,R,0
107141,2,R,1948,R,193,R,397,R,1358,R,149,R,37,R,0,R,7,R,0
107141,3,R,1471,R,128,R,395,R,948,R,105,R,19,R,0,R,4,R,0
107141,11,R,477,R,65,R,2,R,410,R,44,R,18,Z,0,R,3,R,0
107141,12,R,402,R,128,R,80,R,194,R,97,R,31,Z,0,R,0,R,0
107220,1,R,245,A,,A,,R,245,A,,A,,A,,A,,A,
107220,2,R,245,A,,A,,R,245,A,,A,,A,,A,,A,
107220,3,R,245,A,,A,,R,245,A,,A,,A,,A,,A,
107293,1,R,52,A,,A,,R,52,A,,A,,A,,A,,A,
107293,2,R,52,A,,A,,R,52,A,,A,,A,,A,,A,
107293,3,R,52,A,,A,,R,52,A,,A,,A,,A,,A,
107318,1,R,1022,R,204,R,243,R,575,R,176,R,28,R,0,Z,0,R,0
107318,2,R,1022,R,204,R,243,R,575,R,176,R,28,R,0,Z,0,R,0
107318,3,R,502,R,176,R,195,R,131,R,155,R,21,R,0,Z,0,R,0
107318,11,R,520,R,28,R,48,R,444,R,21,R,7,R,0,Z,0,R,0
107327,1,R,1461,R,681,R,328,R,452,R,441,R,239,Z,0,R,1,R,0
107327,2,R,1461,R,681,R,328,R,452,R,441,R,239,Z,0,R,1,R,0
107327,3,R,756,R,225,R,286,R,245,R,191,R,33,Z,0,R,1,R,0
107327,11,R,705,R,456,R,42,R,207,R,250,R,206,Z,0,Z,0,R,0
107442,1,R,39,A,,A,,R,39,A,,A,,A,,A,,A,
107442,2,R,39,A,,A,,R,39,A,,A,,A,,A,,A,
107442,3,R,39,A,,A,,R,39,A,,A,,A,,A,,A,
107460,1,R,2089,R,577,R,767,R,745,R,558,R,19,R,0,R,0,R,0
107460,2,R,2089,R,577,R,767,R,745,R,558,R,19,R,0,R,0,R,0
107460,3,R,1202,R,265,R,557,R,380,R,248,R,17,R,0,R,0,R,0
107460,11,R,887,R,312,R,210,R,365,R,310,R,2,R,0,R,0,R,0
107488,1,R,206,A,,A,,R,206,A,,A,,A,,A,,A,
107488,2,R,206,A,,A,,R,206,A,,A,,A,,A,,A,
107488,3,R,206,A,,A,,R,206,A,,A,,A,,A,,A,
107512,1,R,1858,R,49,R,396,R,1413,R,36,R,13,Z,0,Z,0,R,0
107512,2,R,1729,R,13,R,303,R,1413,R,9,R,4,Z,0,Z,0,R,0
107512,3,R,1602,R,12,R,302,R,1288,R,8,R,4,Z,0,Z,0,R,0
107512,11,R,127,R,1,R,1,R,125,R,1,Z,0,Z,0,Z,0,R,0
107512,12,R,129,R,36,R,93,R,0,R,27,R,9,Z,0,Z,0,R,0
107521,1,R,1983,R,157,R,179,R,1647,R,157,R,0,R,0,Z,0,R,0
107521,2,R,1983,R,157,R,179,R,1647,R,157,R,0,R,0,Z,0,R,0
107521,3,R,550,R,62,R,157,R,331,R,62,R,0,R,0,Z,0,R,0
107521,11,R,1433,R,95,R,22,R,1316,R,95,R,0,R,0,Z,0,R,0
107549,1,R,1069,R,431,R,323,R,315,R,416,R,15,Z,0,Z,0,R,0
107549,2,R,1069,R,431,R,323,R,315,R,416,R,15,Z,0,Z,0,R,0
107549,3,R,575,R,200,R,246,R,129,R,192,R,8,Z,0,Z,0,R,0
107549,11,R,494,R,231,R,77,R,186,R,224,R,7,Z,0,Z,0,R,0
107558,1,R,778,R,4,R,27,R,747,R,1,R,3,R,0,R,0,R,0
107558,2,R,778,R,4,R,27,R,747,R,1,R,3,R,0,R,0,R,0
107558,3,R,767,R,4,R,27,R,736,R,1,R,3,R,0,R,0,R,0
107558,11,R,11,R,0,R,0,R,11,A,,A,,A,,A,,A,
107585,1,R,2248,R,276,R,712,R,1260,R,275,R,1,R,0,R,0,R,0
107585,2,R,2248,R,276,R,712,R,1260,R,275,R,1,R,0,R,0,R,0
107585,3,R,1447,R,197,R,595,R,655,R,197,R,0,R,0,R,0,R,0
107585,11,R,801,R,79,R,117,R,605,R,78,R,1,R,0,R,0,R,0
107600,1,R,780,R,27,R,497,R,256,R,19,R,8,R,0,R,0,R,0
107600,2,R,755,R,27,R,497,R,231,R,19,R,8,R,0,R,0,R,0
107600,3,R,751,R,27,R,497,R,227,R,19,R,8,R,0,R,0,R,0
107600,11,R,4,Z,0,Z,0,R,4,A,,A,,A,,A,,A,
107600,12,R,25,R,0,R,0,R,25,A,,A,,A,,A,,A,
107619,1,R,1199,R,155,R,291,R,753,R,150,R,5,R,0,R,0,R,0
107619,2,R,1199,R,155,R,291,R,753,R,150,R,5,R,0,R,0,R,0
107619,3,R,614,R,125,R,250,R,239,R,122,R,3,R,0,R,0,R,0
107619,11,R,585,R,30,R,41,R,514,R,28,R,2,R,0,R,0,R,0
107637,1,R,916,R,344,R,159,R,413,R,303,R,41,R,0,R,0,R,0
107637,2,R,916,R,344,R,159,R,413,R,303,R,41,R,0,R,0,R,0
107637,3,R,851,R,344,R,156,R,351,R,303,R,41,R,0,R,0,R,0
107637,11,R,65,R,0,R,3,R,62,A,,A,,A,,A,,A,
107655,1,R,42,A,,A,,R,42,A,,A,,A,,A,,A,
107655,2,R,42,A,,A,,R,42,A,,A,,A,,A,,A,
107655,3,R,42,A,,A,,R,42,A,,A,,A,,A,,A,
107664,1,R,4478,R,2107,R,1252,R,1119,R,2087,R,20,R,0,R,0,R,0
107664,2,R,4478,R,2107,R,1252,R,1119,R,2087,R,20,R,0,R,0,R,0
107664,3,R,4118,R,1984,R,1237,R,897,R,1967,R,17,R,0,R,0,R,0
107664,11,R,360,R,123,R,15,R,222,R,120,R,3,R,0,R,0,R,0
107725,1,R,1305,R,321,R,240,R,744,R,287,R,34,R,0,R,0,R,0
107725,2,R,1305,R,321,R,240,R,744,R,287,R,34,R,0,R,0,R,0
107725,3,R,583,R,153,R,140,R,290,R,126,R,27,R,0,R,0,R,0
107725,11,R,722,R,168,R,100,R,454,R,161,R,7,R,0,R,0,R,0
107743,1,R,786,R,166,R,376,R,244,R,164,R,2,Z,0,Z,0,R,0
107743,2,R,786,R,166,R,376,R,244,R,164,R,2,Z,0,Z,0,R,0
107743,3,R,503,R,74,R,298,R,131,R,72,R,2,Z,0,Z,0,R,0
107743,11,R,283,R,92,R,78,R,113,R,92,Z,0,Z,0,Z,0,R,0
107789,1,R,99,A,,A,,R,99,A,,A,,A,,A,,A,
107789,2,R,99,A,,A,,R,99,A,,A,,A,,A,,A,
107789,3,R,99,A,,A,,R,99,A,,A,,A,,A,,A,
107831,1,R,54,A,,A,,R,54,A,,A,,A,,A,,A,
107831,2,R,54,A,,A,,R,54,A,,A,,A,,A,,A,
107831,3,R,54,A,,A,,R,54,A,,A,,A,,A,,A,
107840,1,R,287,R,200,R,87,R,0,R,197,Z,0,Z,0,R,3,R,0
107840,2,R,287,R,200,R,87,R,0,R,197,Z,0,Z,0,R,3,R,0
107840,3,R,287,R,200,R,87,R,0,R,197,Z,0,Z,0,R,3,R,0
107877,1,R,517,R,22,R,223,R,272,R,22,R,0,R,0,R,0,R,0
107877,2,R,495,R,0,R,223,R,272,A,,A,,A,,A,,A,
107877,3,R,478,R,0,R,223,R,255,A,,A,,A,,A,,A,
107877,11,R,17,R,0,R,0,R,17,A,,A,,A,,A,,A,
107877,12,R,22,R,22,R,0,R,0,R,22,R,0,R,0,R,0,R,0
107974,1,R,1207,R,371,R,367,R,469,R,285,R,86,R,0,R,0,R,0
107974,2,R,1207,R,371,R,367,R,469,R,285,R,86,R,0,R,0,R,0
107974,3,R,862,R,345,R,331,R,186,R,259,R,86,R,0,R,0,R,0
107974,11,R,345,R,26,R,36,R,283,R,26,R,0,R,0,R,0,R,0
107983,1,R,4732,R,1483,R,2438,R,811,R,1272,R,188,R,2,R,21,R,0
107983,2,R,3084,R,548,R,1748,R,788,R,489,R,58,R,0,R,1,R,0
107983,3,R,2708,R,365,R,1704,R,639,R,309,R,55,R,0,R,1,R,0
107983,11,R,376,R,183,R,44,R,149,R,180,R,3,R,0,R,0,R,0
107983,12,R,1648,R,935,R,690,R,23,R,783,R,130,R,2,R,20,R,0
107992,1,R,991,R,299,R,261,R,431,R,259,R,40,R,0,R,0,R,0
107992,2,R,991,R,299,R,261,R,431,R,259,R,40,R,0,R,0,R,0
107992,3,R,672,R,299,R,215,R,158,R,259,R,40,R,0,R,0,R,0
107992,11,R,319,R,0,R,46,R,273,A,,A,,A,,A,,A,
108065,1,R,8,A,,A,,R,8,A,,A,,A,,A,,A,
108065,2,R,8,A,,A,,R,8,A,,A,,A,,A,,A,
108065,3,R,8,A,,A,,R,8,A,,A,,A,,A,,A,
108092,1,R,5496,R,1012,R,2464,R,2020,R,869,R,143,Z,0,Z,0,R,0
108092,2,R,5459,R,975,R,2464,R,2020,R,840,R,135,Z,0,Z,0,R,0
108092,3,R,4091,R,862,R,2330,R,899,R,731,R,131,Z,0,Z,0,R,0
108092,11,R,1368,R,113,R,134,R,1121,R,109,R,4,Z,0,Z,0,R,0
108092,12,R,37,R,37,R,0,R,0,R,29,R,8,Z,0,Z,0,R,0
108232,1,R,5498,R,2948,R,1943,R,607,R,745,R,1982,R,64,R,157,R,0
108232,2,R,3644,R,1892,R,1424,R,328,R,484,R,1301,R,33,R,74,R,0
108232,3,R,3587,R,1852,R,1423,R,312,R,469,R,1283,R,30,R,70,R,0
108232,11,R,57,R,40,R,1,R,16,R,15,R,18,R,3,R,4,R,0
108232,12,R,1854,R,1056,R,519,R,279,R,261,R,681,R,31,R,83,R,0
108269,1,R,114,R,0,R,114,R,0,A,,A,,A,,A,,A,
108269,12,R,114,R,0,R,114,R,0,A,,A,,A,,A,,A,
108667,1,R,6141,R,4152,R,914,R,1075,R,3986,R,0,R,90,R,76,R,0
108667,2,R,6141,R,4152,R,914,R,1075,R,3986,R,0,R,90,R,76,R,0
