UNITID,PEO1ISTR,PEO2ISTR,PEO3ISTR,PEO4ISTR,PEO5ISTR,PEO6ISTR,PEO7ISTR,CNTLAFFI,PUBPRIME,PUBSECON,RELAFFIL,LEVEL1,LEVEL1A,LEVEL1B,LEVEL2,LEVEL3,LEVEL4,LEVEL5,LEVEL6,LEVEL7,LEVEL8,LEVEL12,LEVEL17,LEVEL18,LEVEL19,CALSYS,FT_UG,FT_FTUG,FTGDNIDP,PT_UG,PT_FTUG,PTGDNIDP,DOCPP,DOCPPSP,OPENADMP,NONCRDT1,NONCRDT2,NONCRDT3,NONCRDT4,NONCRDT5,NONCRDT6,NONCRDT7,NONCRDT8,NONCRDT9,VET1,VET2,VET3,VET4,VET5,VET9,CREDITS2,CREDITS3,CREDITS4,SLO5,SLO51,SLO52,SLO521,SLO53,SLO6,SLO7,SLOA,SLO8,SLO81,SLO82,SLO83,SLOB,SLO9,YRSCOLL,STUSRV2,STUSRV3,STUSRV4,STUSRV8,STUSRV9,LIBRES1,LIBRES2,LIBRES3,LIBRES4,LIBRES5,LIBRES6,LIBRES9,DSTNUGC,DSTNUGP,DSTNUGN,DSTNGC,DSTNGP,DSTNGN,DISTCRS,DISTPGS,DSTNCED1,DSTNCED2,DSTNCED3,DISTNCED,DISAB,XDISABPC,DISABPCT,ATHASSOC,ASSOC1,ASSOC2,ASSOC3,ASSOC4,ASSOC5,ASSOC6,SPORT1,CONFNO1,SPORT2,CONFNO2,SPORT3,CONFNO3,SPORT4,CONFNO4
462062,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
462071,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
462336,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
462354,0,1,0,0,0,0,0,4,-2,-2,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,2,1,1,2,-2,-2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
463056,0,1,0,0,0,0,0,1,2,0,-2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,2,R,18.40,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
464226,0,1,1,0,0,0,0,4,-2,-2,52,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,-2,-2,2,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,-2,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,2,1,A,,1,0,1,0,0,1,1,1,302,1,302,1,302,1,302
466921,0,1,0,0,0,0,0,2,-2,-2,-2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,2,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
466930,0,1,0,0,0,0,0,2,-2,-2,-2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,2,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
467094,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
467863,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
467872,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
467906,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
468246,1,0,-2,0,0,0,0,2,-2,-2,-2,1,1,1,1,0,1,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
468255,1,0,-2,0,0,0,0,2,-2,-2,-2,1,1,1,1,0,1,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
468769,1,0,-2,0,1,0,0,3,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
468848,1,0,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
468893,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
468909,1,0,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
468963,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,2,2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
469416,0,1,0,0,0,0,0,3,-2,-2,-2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
469610,1,0,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,A,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
469629,1,0,-2,0,0,0,0,3,-2,-2,-2,0,0,0,1,1,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
469911,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
470038,1,0,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
470047,1,1,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,1,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
470296,1,0,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
470393,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
474863,0,1,0,0,0,0,0,4,-2,-2,88,0,0,0,1,1,0,1,0,1,0,0,0,0,0,5,1,1,1,1,1,1,-2,-2,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-2,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,2,R,4.39,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
474915,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,A,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
474924,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,A,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
475015,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
475024,1,0,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,A,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
475033,1,1,1,0,0,0,0,3,-2,-2,-2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,2,1,2,1,-2,-2,-2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,-2,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475060,1,0,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,1,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475121,0,1,0,0,0,0,0,2,-2,-2,-2,0,0,0,0,1,0,1,0,1,1,0,1,1,0,5,1,1,1,1,1,1,1,2,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475176,1,1,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,1,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475200,1,1,0,0,0,0,0,4,-2,-2,103,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,-2,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475228,0,1,0,0,0,0,0,3,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,2,2,2,1,1,-2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2,1,0,0,0,0,1,1,1,1,1,1,0,-2,-2,-2,1,0,0,1,0,-2,1,0,2,-2,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475237,0,1,0,0,1,1,0,4,-2,-2,54,0,0,0,1,1,1,1,0,1,0,0,1,0,1,3,1,1,1,2,2,1,-2,-2,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475273,0,1,0,0,0,0,0,3,-2,-2,-2,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,2,1,1,2,1,1,2,-2,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475282,1,0,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
475325,1,1,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
475398,1,1,0,1,0,0,0,4,-2,-2,30,1,0,1,1,1,0,1,1,1,0,0,0,0,0,5,1,1,1,1,1,1,-2,-2,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475404,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,0,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
475422,0,1,-2,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,-2,-2,-2,-2,0,-2,-2,-2,1,1,1,-2,1,1,-2,-2,-2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,2,R,18.00,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475431,1,0,-2,0,0,0,0,2,-2,-2,-2,1,1,1,0,0,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
475468,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
475486,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
475495,0,1,1,0,0,0,0,2,-2,-2,-2,0,0,0,0,0,0,0,0,1,1,0,1,1,1,3,2,2,1,2,2,1,1,1,-2,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,1,0,0,1,1,1,1,1,1,0,-2,-2,-2,1,1,0,1,1,-2,1,0,2,-2,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
475547,1,0,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
475556,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
475565,0,1,-2,0,0,0,1,1,7,2,-2,0,0,0,1,1,0,-2,-2,-2,-2,0,-2,-2,-2,1,1,1,2,1,1,2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,2,R,18.07,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
