UNITID,EFFYALEV,EFFYLEV,LSTUDY,XEYTOTLT,EFYTOTLT,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEFYAIAT,EFYAIANT,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIT,EFYASIAT,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAT,EFYBKAAT,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYHIST,EFYHISPT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYNHPT,EFYNHPIT,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIT,EFYWHITT,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOT,EFY2MORT,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEYUNKNT,EFYUNKNT,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYNRALT,EFYNRALT,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW,XEFYGUUN,EFYGUUN,XEFYGUAN,EFYGUAN,XEFYGUTO,EFYGUTOT,XEFYGUKN,EFYGUKN
431275,40,-2,1,R,3,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
431275,41,-2,999,R,58,R,7,R,51,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,8,R,1,R,7,R,4,R,1,R,3,R,3,Z,0,R,3,R,38,R,4,R,34,R,1,Z,0,R,1,R,1,Z,0,R,1,R,1,Z,0,R,1,A,,A,,A,,A,
431275,42,-2,1,R,58,R,7,R,51,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,8,R,1,R,7,R,4,R,1,R,3,R,3,Z,0,R,3,R,38,R,4,R,34,R,1,Z,0,R,1,R,1,Z,0,R,1,R,1,Z,0,R,1,A,,A,,A,,A,
431275,43,-2,1,R,58,R,7,R,51,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,8,R,1,R,7,R,4,R,1,R,3,R,3,Z,0,R,3,R,38,R,4,R,34,R,1,Z,0,R,1,R,1,Z,0,R,1,R,1,Z,0,R,1,A,,A,,A,,A,
431275,44,-2,1,R,27,R,4,R,23,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,4,R,1,R,3,R,2,R,1,R,1,R,2,Z,0,R,2,R,17,R,1,R,16,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
431275,45,-2,1,R,31,R,3,R,28,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,Z,0,R,4,R,2,Z,0,R,2,R,1,Z,0,R,1,R,21,R,3,R,18,R,1,Z,0,R,1,R,1,Z,0,R,1,R,1,Z,0,R,1,A,,A,,A,,A,
431275,60,-2,1,R,31,R,3,R,28,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,Z,0,R,4,R,2,Z,0,R,2,R,1,Z,0,R,1,R,21,R,3,R,18,R,1,Z,0,R,1,R,1,Z,0,R,1,R,1,Z,0,R,1,A,,A,,A,,A,
431284,1,1,999,R,109,R,2,R,107,R,0,R,0,R,0,R,6,R,1,R,5,R,19,R,0,R,19,R,52,R,0,R,52,R,0,R,0,R,0,R,27,R,1,R,26,R,3,R,0,R,3,R,0,R,0,R,0,R,2,R,0,R,2,R,0,A,,R,0,R,109
431284,2,2,1,R,109,R,2,R,107,R,0,R,0,R,0,R,6,R,1,R,5,R,19,R,0,R,19,R,52,R,0,R,52,R,0,R,0,R,0,R,27,R,1,R,26,R,3,R,0,R,3,R,0,R,0,R,0,R,2,R,0,R,2,R,0,A,,R,0,R,109
431284,3,-2,1,R,109,R,2,R,107,R,0,R,0,R,0,R,6,R,1,R,5,R,19,R,0,R,19,R,52,R,0,R,52,R,0,R,0,R,0,R,27,R,1,R,26,R,3,R,0,R,3,R,0,R,0,R,0,R,2,R,0,R,2,A,,A,,A,,A,
431284,4,-2,1,R,54,R,2,R,52,R,0,R,0,R,0,R,5,R,1,R,4,R,10,R,0,R,10,R,24,R,0,R,24,R,0,R,0,R,0,R,14,R,1,R,13,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
431284,5,-2,1,R,55,R,0,R,55,R,0,R,0,R,0,R,1,R,0,R,1,R,9,R,0,R,9,R,28,R,0,R,28,R,0,R,0,R,0,R,13,R,0,R,13,R,2,R,0,R,2,R,0,R,0,R,0,R,2,R,0,R,2,A,,A,,A,,A,
431284,20,-2,1,R,55,R,0,R,55,R,0,R,0,R,0,R,1,R,0,R,1,R,9,R,0,R,9,R,28,R,0,R,28,R,0,R,0,R,0,R,13,R,0,R,13,R,2,R,0,R,2,R,0,R,0,R,0,R,2,R,0,R,2,A,,A,,A,,A,
431284,21,-2,999,R,78,R,2,R,76,R,0,R,0,R,0,R,4,R,1,R,3,R,14,R,0,R,14,R,35,R,0,R,35,R,0,R,0,R,0,R,21,R,1,R,20,R,2,R,0,R,2,R,0,R,0,R,0,R,2,R,0,R,2,A,,A,,A,,A,
431284,22,-2,1,R,78,R,2,R,76,R,0,R,0,R,0,R,4,R,1,R,3,R,14,R,0,R,14,R,35,R,0,R,35,R,0,R,0,R,0,R,21,R,1,R,20,R,2,R,0,R,2,R,0,R,0,R,0,R,2,R,0,R,2,A,,A,,A,,A,
431284,23,-2,1,R,78,R,2,R,76,R,0,R,0,R,0,R,4,R,1,R,3,R,14,R,0,R,14,R,35,R,0,R,35,R,0,R,0,R,0,R,21,R,1,R,20,R,2,R,0,R,2,R,0,R,0,R,0,R,2,R,0,R,2,A,,A,,A,,A,
431284,24,-2,1,R,37,R,2,R,35,R,0,R,0,R,0,R,4,R,1,R,3,R,6,R,0,R,6,R,15,R,0,R,15,R,0,R,0,R,0,R,11,R,1,R,10,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
431284,25,-2,1,R,41,R,0,R,41,R,0,R,0,R,0,R,0,R,0,R,0,R,8,R,0,R,8,R,20,R,0,R,20,R,0,R,0,R,0,R,10,R,0,R,10,R,1,R,0,R,1,R,0,R,0,R,0,R,2,R,0,R,2,A,,A,,A,,A,
431284,40,-2,1,R,41,R,0,R,41,R,0,R,0,R,0,R,0,R,0,R,0,R,8,R,0,R,8,R,20,R,0,R,20,R,0,R,0,R,0,R,10,R,0,R,10,R,1,R,0,R,1,R,0,R,0,R,0,R,2,R,0,R,2,A,,A,,A,,A,
431284,41,-2,999,R,31,R,0,R,31,R,0,R,0,R,0,R,2,R,0,R,2,R,5,R,0,R,5,R,17,R,0,R,17,R,0,R,0,R,0,R,6,R,0,R,6,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
431284,42,-2,1,R,31,R,0,R,31,R,0,R,0,R,0,R,2,R,0,R,2,R,5,R,0,R,5,R,17,R,0,R,17,R,0,R,0,R,0,R,6,R,0,R,6,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
431284,43,-2,1,R,31,R,0,R,31,R,0,R,0,R,0,R,2,R,0,R,2,R,5,R,0,R,5,R,17,R,0,R,17,R,0,R,0,R,0,R,6,R,0,R,6,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
431284,44,-2,1,R,17,R,0,R,17,R,0,R,0,R,0,R,1,R,0,R,1,R,4,R,0,R,4,R,9,R,0,R,9,R,0,R,0,R,0,R,3,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
431284,45,-2,1,R,14,R,0,R,14,R,0,R,0,R,0,R,1,R,0,R,1,R,1,R,0,R,1,R,8,R,0,R,8,R,0,R,0,R,0,R,3,R,0,R,3,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
431284,60,-2,1,R,14,R,0,R,14,R,0,R,0,R,0,R,1,R,0,R,1,R,1,R,0,R,1,R,8,R,0,R,8,R,0,R,0,R,0,R,3,R,0,R,3,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
431558,1,1,999,R,509,R,168,R,341,R,1,R,0,R,1,R,3,R,1,R,2,R,68,R,16,R,52,R,206,R,72,R,134,R,1,R,0,R,1,R,194,R,66,R,128,R,18,R,10,R,8,R,0,R,0,R,0,R,18,R,3,R,15,R,0,A,,R,0,R,509
431558,2,2,1,R,509,R,168,R,341,R,1,R,0,R,1,R,3,R,1,R,2,R,68,R,16,R,52,R,206,R,72,R,134,R,1,R,0,R,1,R,194,R,66,R,128,R,18,R,10,R,8,R,0,R,0,R,0,R,18,R,3,R,15,R,0,A,,R,0,R,509
431558,3,-2,1,R,490,R,164,R,326,R,1,R,0,R,1,R,3,R,1,R,2,R,64,R,16,R,48,R,200,R,71,R,129,R,1,R,0,R,1,R,186,R,64,R,122,R,17,R,9,R,8,R,0,R,0,R,0,R,18,R,3,R,15,A,,A,,A,,A,
431558,4,-2,1,R,349,R,125,R,224,R,1,R,0,R,1,R,2,R,0,R,2,R,42,R,13,R,29,R,156,R,57,R,99,R,0,R,0,R,0,R,124,R,46,R,78,R,11,R,7,R,4,R,0,R,0,R,0,R,13,R,2,R,11,A,,A,,A,,A,
431558,5,-2,1,R,141,R,39,R,102,R,0,R,0,R,0,R,1,R,1,R,0,R,22,R,3,R,19,R,44,R,14,R,30,R,1,R,0,R,1,R,62,R,18,R,44,R,6,R,2,R,4,R,0,R,0,R,0,R,5,R,1,R,4,A,,A,,A,,A,
431558,11,-2,1,R,19,R,4,R,15,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,0,R,4,R,6,R,1,R,5,R,0,R,0,R,0,R,8,R,2,R,6,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
431558,20,-2,1,R,141,R,39,R,102,R,0,R,0,R,0,R,1,R,1,R,0,R,22,R,3,R,19,R,44,R,14,R,30,R,1,R,0,R,1,R,62,R,18,R,44,R,6,R,2,R,4,R,0,R,0,R,0,R,5,R,1,R,4,A,,A,,A,,A,
431558,21,-2,999,R,474,R,166,R,308,R,1,R,0,R,1,R,3,R,1,R,2,R,58,R,16,R,42,R,195,R,71,R,124,R,1,R,0,R,1,R,182,R,65,R,117,R,17,R,10,R,7,R,0,R,0,R,0,R,17,R,3,R,14,A,,A,,A,,A,
431558,22,-2,1,R,474,R,166,R,308,R,1,R,0,R,1,R,3,R,1,R,2,R,58,R,16,R,42,R,195,R,71,R,124,R,1,R,0,R,1,R,182,R,65,R,117,R,17,R,10,R,7,R,0,R,0,R,0,R,17,R,3,R,14,A,,A,,A,,A,
431558,23,-2,1,R,461,R,162,R,299,R,1,R,0,R,1,R,3,R,1,R,2,R,57,R,16,R,41,R,190,R,70,R,120,R,1,R,0,R,1,R,176,R,63,R,113,R,16,R,9,R,7,R,0,R,0,R,0,R,17,R,3,R,14,A,,A,,A,,A,
431558,24,-2,1,R,334,R,123,R,211,R,1,R,0,R,1,R,2,R,0,R,2,R,39,R,13,R,26,R,151,R,56,R,95,R,0,R,0,R,0,R,119,R,45,R,74,R,10,R,7,R,3,R,0,R,0,R,0,R,12,R,2,R,10,A,,A,,A,,A,
431558,25,-2,1,R,127,R,39,R,88,R,0,R,0,R,0,R,1,R,1,R,0,R,18,R,3,R,15,R,39,R,14,R,25,R,1,R,0,R,1,R,57,R,18,R,39,R,6,R,2,R,4,R,0,R,0,R,0,R,5,R,1,R,4,A,,A,,A,,A,
431558,31,-2,1,R,13,R,4,R,9,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,5,R,1,R,4,R,0,R,0,R,0,R,6,R,2,R,4,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
431558,40,-2,1,R,127,R,39,R,88,R,0,R,0,R,0,R,1,R,1,R,0,R,18,R,3,R,15,R,39,R,14,R,25,R,1,R,0,R,1,R,57,R,18,R,39,R,6,R,2,R,4,R,0,R,0,R,0,R,5,R,1,R,4,A,,A,,A,,A,
431558,41,-2,999,R,35,R,2,R,33,R,0,R,0,R,0,R,0,R,0,R,0,R,10,R,0,R,10,R,11,R,1,R,10,R,0,R,0,R,0,R,12,R,1,R,11,R,1,R,0,R,1,R,0,R,0,R,0,R,1,R,0,R,1,A,,A,,A,,A,
431558,42,-2,1,R,35,R,2,R,33,R,0,R,0,R,0,R,0,R,0,R,0,R,10,R,0,R,10,R,11,R,1,R,10,R,0,R,0,R,0,R,12,R,1,R,11,R,1,R,0,R,1,R,0,R,0,R,0,R,1,R,0,R,1,A,,A,,A,,A,
431558,43,-2,1,R,29,R,2,R,27,R,0,R,0,R,0,R,0,R,0,R,0,R,7,R,0,R,7,R,10,R,1,R,9,R,0,R,0,R,0,R,10,R,1,R,9,R,1,R,0,R,1,R,0,R,0,R,0,R,1,R,0,R,1,A,,A,,A,,A,
431558,44,-2,1,R,15,R,2,R,13,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,0,R,3,R,5,R,1,R,4,R,0,R,0,R,0,R,5,R,1,R,4,R,1,R,0,R,1,R,0,R,0,R,0,R,1,R,0,R,1,A,,A,,A,,A,
431558,45,-2,1,R,14,R,0,R,14,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,0,R,4,R,5,R,0,R,5,R,0,R,0,R,0,R,5,R,0,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
431558,51,-2,1,R,6,R,0,R,6,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,0,R,3,R,1,R,0,R,1,R,0,R,0,R,0,R,2,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
431558,60,-2,1,R,14,R,0,R,14,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,0,R,4,R,5,R,0,R,5,R,0,R,0,R,0,R,5,R,0,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
431600,1,1,999,R,342,R,46,R,296,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,99,R,10,R,89,R,13,R,4,R,9,Z,0,Z,0,Z,0,R,198,R,25,R,173,R,21,R,4,R,17,R,9,R,2,R,7,Z,0,Z,0,Z,0,R,0,A,,R,0,R,342
431600,2,2,1,R,342,R,46,R,296,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,99,R,10,R,89,R,13,R,4,R,9,Z,0,Z,0,Z,0,R,198,R,25,R,173,R,21,R,4,R,17,R,9,R,2,R,7,Z,0,Z,0,Z,0,R,0,A,,R,0,R,342
431600,3,-2,1,R,342,R,46,R,296,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,99,R,10,R,89,R,13,R,4,R,9,Z,0,Z,0,Z,0,R,198,R,25,R,173,R,21,R,4,R,17,R,9,R,2,R,7,Z,0,Z,0,Z,0,A,,A,,A,,A,
431600,4,-2,1,R,66,R,7,R,59,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,23,Z,0,R,23,R,3,R,2,R,1,Z,0,Z,0,Z,0,R,37,R,5,R,32,R,3,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
431600,5,-2,1,R,276,R,39,R,237,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,76,R,10,R,66,R,10,R,2,R,8,Z,0,Z,0,Z,0,R,161,R,20,R,141,R,18,R,4,R,14,R,9,R,2,R,7,Z,0,Z,0,Z,0,A,,A,,A,,A,
431600,20,-2,1,R,276,R,39,R,237,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,76,R,10,R,66,R,10,R,2,R,8,Z,0,Z,0,Z,0,R,161,R,20,R,141,R,18,R,4,R,14,R,9,R,2,R,7,Z,0,Z,0,Z,0,A,,A,,A,,A,
431600,21,-2,999,R,274,R,42,R,232,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,79,R,10,R,69,R,10,R,4,R,6,Z,0,Z,0,Z,0,R,159,R,22,R,137,R,18,R,3,R,15,R,6,R,2,R,4,Z,0,Z,0,Z,0,A,,A,,A,,A,
431600,22,-2,1,R,274,R,42,R,232,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,79,R,10,R,69,R,10,R,4,R,6,Z,0,Z,0,Z,0,R,159,R,22,R,137,R,18,R,3,R,15,R,6,R,2,R,4,Z,0,Z,0,Z,0,A,,A,,A,,A,
431600,23,-2,1,R,274,R,42,R,232,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,79,R,10,R,69,R,10,R,4,R,6,Z,0,Z,0,Z,0,R,159,R,22,R,137,R,18,R,3,R,15,R,6,R,2,R,4,Z,0,Z,0,Z,0,A,,A,,A,,A,
431600,24,-2,1,R,32,R,5,R,27,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,11,Z,0,R,11,R,2,R,2,Z,0,Z,0,Z,0,Z,0,R,17,R,3,R,14,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
431600,25,-2,1,R,242,R,37,R,205,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,68,R,10,R,58,R,8,R,2,R,6,Z,0,Z,0,Z,0,R,142,R,19,R,123,R,16,R,3,R,13,R,6,R,2,R,4,Z,0,Z,0,Z,0,A,,A,,A,,A,
431600,40,-2,1,R,242,R,37,R,205,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,68,R,10,R,58,R,8,R,2,R,6,Z,0,Z,0,Z,0,R,142,R,19,R,123,R,16,R,3,R,13,R,6,R,2,R,4,Z,0,Z,0,Z,0,A,,A,,A,,A,
431600,41,-2,999,R,68,R,4,R,64,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,20,Z,0,R,20,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,39,R,3,R,36,R,3,R,1,R,2,R,3,Z,0,R,3,Z,0,Z,0,Z,0,A,,A,,A,,A,
431600,42,-2,1,R,68,R,4,R,64,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,20,Z,0,R,20,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,39,R,3,R,36,R,3,R,1,R,2,R,3,Z,0,R,3,Z,0,Z,0,Z,0,A,,A,,A,,A,
431600,43,-2,1,R,68,R,4,R,64,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,20,Z,0,R,20,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,39,R,3,R,36,R,3,R,1,R,2,R,3,Z,0,R,3,Z,0,Z,0,Z,0,A,,A,,A,,A,
431600,44,-2,1,R,34,R,2,R,32,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,12,Z,0,R,12,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,20,R,2,R,18,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
431600,45,-2,1,R,34,R,2,R,32,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8,Z,0,R,8,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,19,R,1,R,18,R,2,R,1,R,1,R,3,Z,0,R,3,Z,0,Z,0,Z,0,A,,A,,A,,A,
431600,60,-2,1,R,34,R,2,R,32,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,8,Z,0,R,8,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,19,R,1,R,18,R,2,R,1,R,1,R,3,Z,0,R,3,Z,0,Z,0,Z,0,A,,A,,A,,A,
431716,1,1,999,R,453,R,205,R,248,R,3,Z,0,R,3,R,8,R,6,R,2,R,35,R,8,R,27,R,128,R,57,R,71,Z,0,Z,0,Z,0,R,256,R,125,R,131,R,23,R,9,R,14,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,A,,R,0,R,453
431716,2,2,1,R,453,R,205,R,248,R,3,Z,0,R,3,R,8,R,6,R,2,R,35,R,8,R,27,R,128,R,57,R,71,Z,0,Z,0,Z,0,R,256,R,125,R,131,R,23,R,9,R,14,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,A,,R,0,R,453
431716,3,-2,1,R,453,R,205,R,248,R,3,Z,0,R,3,R,8,R,6,R,2,R,35,R,8,R,27,R,128,R,57,R,71,Z,0,Z,0,Z,0,R,256,R,125,R,131,R,23,R,9,R,14,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
431716,4,-2,1,R,273,R,122,R,151,R,3,Z,0,R,3,R,5,R,4,R,1,R,29,R,5,R,24,R,69,R,36,R,33,Z,0,Z,0,Z,0,R,156,R,74,R,82,R,11,R,3,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
431716,5,-2,1,R,180,R,83,R,97,Z,0,Z,0,Z,0,R,3,R,2,R,1,R,6,R,3,R,3,R,59,R,21,R,38,Z,0,Z,0,Z,0,R,100,R,51,R,49,R,12,R,6,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
431716,20,-2,1,R,180,R,83,R,97,Z,0,Z,0,Z,0,R,3,R,2,R,1,R,6,R,3,R,3,R,59,R,21,R,38,Z,0,Z,0,Z,0,R,100,R,51,R,49,R,12,R,6,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
431716,21,-2,999,R,453,R,205,R,248,R,3,Z,0,R,3,R,8,R,6,R,2,R,35,R,8,R,27,R,128,R,57,R,71,Z,0,Z,0,Z,0,R,256,R,125,R,131,R,23,R,9,R,14,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
431716,22,-2,1,R,453,R,205,R,248,R,3,Z,0,R,3,R,8,R,6,R,2,R,35,R,8,R,27,R,128,R,57,R,71,Z,0,Z,0,Z,0,R,256,R,125,R,131,R,23,R,9,R,14,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
431716,23,-2,1,R,453,R,205,R,248,R,3,Z,0,R,3,R,8,R,6,R,2,R,35,R,8,R,27,R,128,R,57,R,71,Z,0,Z,0,Z,0,R,256,R,125,R,131,R,23,R,9,R,14,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
431716,24,-2,1,R,273,R,122,R,151,R,3,Z,0,R,3,R,5,R,4,R,1,R,29,R,5,R,24,R,69,R,36,R,33,Z,0,Z,0,Z,0,R,156,R,74,R,82,R,11,R,3,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
431716,25,-2,1,R,180,R,83,R,97,Z,0,Z,0,Z,0,R,3,R,2,R,1,R,6,R,3,R,3,R,59,R,21,R,38,Z,0,Z,0,Z,0,R,100,R,51,R,49,R,12,R,6,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
431716,40,-2,1,R,180,R,83,R,97,Z,0,Z,0,Z,0,R,3,R,2,R,1,R,6,R,3,R,3,R,59,R,21,R,38,Z,0,Z,0,Z,0,R,100,R,51,R,49,R,12,R,6,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
431983,1,1,999,R,99,R,99,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,98,R,98,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,0,A,,R,0,R,99
431983,2,2,1,R,99,R,99,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,98,R,98,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,0,A,,R,0,R,99
431983,3,-2,1,R,99,R,99,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,98,R,98,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,A,,A,,A,,A,
431983,4,-2,1,R,19,R,19,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,19,R,19,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
431983,5,-2,1,R,80,R,80,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,79,R,79,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,A,,A,,A,,A,
431983,20,-2,1,R,80,R,80,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,79,R,79,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,A,,A,,A,,A,
431983,21,-2,999,R,99,R,99,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,98,R,98,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,A,,A,,A,,A,
431983,22,-2,1,R,99,R,99,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,98,R,98,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,A,,A,,A,,A,
431983,23,-2,1,R,99,R,99,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,98,R,98,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,A,,A,,A,,A,
431983,24,-2,1,R,19,R,19,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,19,R,19,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
431983,25,-2,1,R,80,R,80,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,79,R,79,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,A,,A,,A,,A,
431983,40,-2,1,R,80,R,80,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,79,R,79,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,A,,A,,A,,A,
432117,1,1,999,R,338,R,6,R,332,R,0,R,0,R,0,R,4,R,0,R,4,R,136,R,0,R,136,R,25,R,4,R,21,R,3,R,0,R,3,R,165,R,2,R,163,R,5,R,0,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,R,0,R,338
