UNITID,EFBAGE,LINE,LSTUDY,XEFAGE01,EFAGE01,XEFAGE02,EFAGE02,XEFAGE03,EFAGE03,XEFAGE04,EFAGE04,XEFAGE05,EFAGE05,XEFAGE06,EFAGE06,XEFAGE07,EFAGE07,XEFAGE08,EFAGE08,XEFAGE09,EFAGE09
115861,11,8,1,R,58,R,90,R,180,R,152,R,148,R,332,R,238,R,242,R,480
115861,11,8,2,R,58,R,90,R,180,R,152,R,148,R,332,R,238,R,242,R,480
115861,12,9,1,R,19,R,30,R,71,R,66,R,49,R,137,R,90,R,96,R,186
115861,12,9,2,R,19,R,30,R,71,R,66,R,49,R,137,R,90,R,96,R,186
115861,13,10,1,R,6,R,3,R,29,R,26,R,9,R,55,R,35,R,29,R,64
115861,13,10,2,R,6,R,3,R,29,R,26,R,9,R,55,R,35,R,29,R,64
116439,1,412,1,R,2676,R,2244,R,4042,R,4056,R,4920,R,8098,R,6718,R,6300,R,13018
116439,1,112,2,R,2676,R,2244,R,4042,R,4056,R,4920,R,8098,R,6718,R,6300,R,13018
116439,2,999,1,R,2444,R,2032,R,3068,R,2669,R,4476,R,5737,R,5512,R,4701,R,10213
116439,2,999,2,R,2444,R,2032,R,3068,R,2669,R,4476,R,5737,R,5512,R,4701,R,10213
116439,3,1,1,R,118,R,129,R,1106,R,1075,R,247,R,2181,R,1224,R,1204,R,2428
116439,3,1,2,R,118,R,129,R,1106,R,1075,R,247,R,2181,R,1224,R,1204,R,2428
116439,4,2,1,R,1658,R,1417,R,786,R,648,R,3075,R,1434,R,2444,R,2065,R,4509
116439,4,2,2,R,1658,R,1417,R,786,R,648,R,3075,R,1434,R,2444,R,2065,R,4509
116439,5,3,1,R,474,R,348,R,660,R,555,R,822,R,1215,R,1134,R,903,R,2037
116439,5,3,2,R,474,R,348,R,660,R,555,R,822,R,1215,R,1134,R,903,R,2037
116439,6,4,1,R,194,R,138,R,516,R,391,R,332,R,907,R,710,R,529,R,1239
116439,6,4,2,R,194,R,138,R,516,R,391,R,332,R,907,R,710,R,529,R,1239
116439,7,999,1,R,232,R,212,R,974,R,1387,R,444,R,2361,R,1206,R,1599,R,2805
116439,7,999,2,R,232,R,212,R,974,R,1387,R,444,R,2361,R,1206,R,1599,R,2805
116439,8,5,1,R,134,R,87,R,389,R,324,R,221,R,713,R,523,R,411,R,934
116439,8,5,2,R,134,R,87,R,389,R,324,R,221,R,713,R,523,R,411,R,934
116439,9,6,1,R,42,R,31,R,213,R,210,R,73,R,423,R,255,R,241,R,496
116439,9,6,2,R,42,R,31,R,213,R,210,R,73,R,423,R,255,R,241,R,496
116439,10,7,1,R,26,R,22,R,101,R,171,R,48,R,272,R,127,R,193,R,320
116439,10,7,2,R,26,R,22,R,101,R,171,R,48,R,272,R,127,R,193,R,320
116439,11,8,1,R,20,R,47,R,128,R,387,R,67,R,515,R,148,R,434,R,582
116439,11,8,2,R,20,R,47,R,128,R,387,R,67,R,515,R,148,R,434,R,582
116439,12,9,1,R,10,R,23,R,115,R,250,R,33,R,365,R,125,R,273,R,398
116439,12,9,2,R,10,R,23,R,115,R,250,R,33,R,365,R,125,R,273,R,398
116439,13,10,1,Z,0,R,2,R,28,R,45,R,2,R,73,R,28,R,47,R,75
116439,13,10,2,Z,0,R,2,R,28,R,45,R,2,R,73,R,28,R,47,R,75
116563,1,412,1,R,4,R,153,Z,0,Z,0,R,157,Z,0,R,4,R,153,R,157
116563,1,112,2,R,4,R,153,Z,0,Z,0,R,157,Z,0,R,4,R,153,R,157
116563,2,999,1,R,1,R,103,Z,0,Z,0,R,104,Z,0,R,1,R,103,R,104
116563,2,999,2,R,1,R,103,Z,0,Z,0,R,104,Z,0,R,1,R,103,R,104
116563,4,2,1,Z,0,R,36,Z,0,Z,0,R,36,Z,0,Z,0,R,36,R,36
116563,4,2,2,Z,0,R,36,Z,0,Z,0,R,36,Z,0,Z,0,R,36,R,36
116563,5,3,1,R,1,R,35,Z,0,Z,0,R,36,Z,0,R,1,R,35,R,36
116563,5,3,2,R,1,R,35,Z,0,Z,0,R,36,Z,0,R,1,R,35,R,36
116563,6,4,1,Z,0,R,32,Z,0,Z,0,R,32,Z,0,Z,0,R,32,R,32
116563,6,4,2,Z,0,R,32,Z,0,Z,0,R,32,Z,0,Z,0,R,32,R,32
116563,7,999,1,R,3,R,50,Z,0,Z,0,R,53,Z,0,R,3,R,50,R,53
116563,7,999,2,R,3,R,50,Z,0,Z,0,R,53,Z,0,R,3,R,50,R,53
116563,8,5,1,R,2,R,24,Z,0,Z,0,R,26,Z,0,R,2,R,24,R,26
116563,8,5,2,R,2,R,24,Z,0,Z,0,R,26,Z,0,R,2,R,24,R,26
116563,9,6,1,R,1,R,8,Z,0,Z,0,R,9,Z,0,R,1,R,8,R,9
116563,9,6,2,R,1,R,8,Z,0,Z,0,R,9,Z,0,R,1,R,8,R,9
116563,10,7,1,Z,0,R,10,Z,0,Z,0,R,10,Z,0,Z,0,R,10,R,10
116563,10,7,2,Z,0,R,10,Z,0,Z,0,R,10,Z,0,Z,0,R,10,R,10
116563,11,8,1,Z,0,R,4,Z,0,Z,0,R,4,Z,0,Z,0,R,4,R,4
116563,11,8,2,Z,0,R,4,Z,0,Z,0,R,4,Z,0,Z,0,R,4,R,4
116563,12,9,1,Z,0,R,4,Z,0,Z,0,R,4,Z,0,Z,0,R,4,R,4
116563,12,9,2,Z,0,R,4,Z,0,Z,0,R,4,Z,0,Z,0,R,4,R,4
116846,1,412,1,R,25,R,125,R,91,R,183,R,150,R,274,R,116,R,308,R,424
116846,1,112,2,R,1,R,27,R,89,R,173,R,28,R,262,R,90,R,200,R,290
116846,1,312,5,R,24,R,98,R,2,R,10,R,122,R,12,R,26,R,108,R,134
116846,2,999,1,Z,0,R,5,R,89,R,151,R,5,R,240,R,89,R,156,R,245
116846,2,999,2,Z,0,R,3,R,89,R,151,R,3,R,240,R,89,R,154,R,243
116846,2,999,5,Z,0,R,2,Z,0,Z,0,R,2,Z,0,Z,0,R,2,R,2
116846,3,1,1,Z,0,R,0,R,84,R,127,R,0,R,211,R,84,R,127,R,211
116846,3,1,2,Z,0,R,0,R,84,R,127,R,0,R,211,R,84,R,127,R,211
116846,4,2,1,Z,0,R,0,R,4,R,15,R,0,R,19,R,4,R,15,R,19
116846,4,2,2,Z,0,R,0,R,4,R,15,R,0,R,19,R,4,R,15,R,19
116846,5,3,1,Z,0,R,0,Z,0,R,3,R,0,R,3,Z,0,R,3,R,3
116846,5,3,2,Z,0,R,0,Z,0,R,3,R,0,R,3,Z,0,R,3,R,3
116846,6,4,1,Z,0,R,5,R,1,R,6,R,5,R,7,R,1,R,11,R,12
116846,6,4,2,Z,0,R,3,R,1,R,6,R,3,R,7,R,1,R,9,R,10
116846,6,4,5,Z,0,R,2,Z,0,Z,0,R,2,Z,0,Z,0,R,2,R,2
116846,7,999,1,R,25,R,120,R,2,R,32,R,145,R,34,R,27,R,152,R,179
116846,7,999,2,R,1,R,24,Z,0,R,22,R,25,R,22,R,1,R,46,R,47
116846,7,999,5,R,24,R,96,R,2,R,10,R,120,R,12,R,26,R,106,R,132
116846,8,5,1,R,4,R,13,Z,0,R,6,R,17,R,6,R,4,R,19,R,23
116846,8,5,2,Z,0,R,2,Z,0,R,6,R,2,R,6,Z,0,R,8,R,8
116846,8,5,5,R,4,R,11,Z,0,Z,0,R,15,Z,0,R,4,R,11,R,15
116846,9,6,1,R,4,R,15,Z,0,R,9,R,19,R,9,R,4,R,24,R,28
116846,9,6,2,R,1,R,2,Z,0,R,4,R,3,R,4,R,1,R,6,R,7
116846,9,6,5,R,3,R,13,Z,0,R,5,R,16,R,5,R,3,R,18,R,21
116846,10,7,1,R,8,R,16,Z,0,R,5,R,24,R,5,R,8,R,21,R,29
116846,10,7,2,Z,0,R,2,Z,0,R,4,R,2,R,4,Z,0,R,6,R,6
116846,10,7,5,R,8,R,14,Z,0,R,1,R,22,R,1,R,8,R,15,R,23
116846,11,8,1,R,4,R,42,R,1,R,6,R,46,R,7,R,5,R,48,R,53
116846,11,8,2,Z,0,R,13,Z,0,R,5,R,13,R,5,Z,0,R,18,R,18
116846,11,8,5,R,4,R,29,R,1,R,1,R,33,R,2,R,5,R,30,R,35
116846,12,9,1,R,3,R,33,Z,0,R,6,R,36,R,6,R,3,R,39,R,42
116846,12,9,2,Z,0,R,4,Z,0,R,3,R,4,R,3,Z,0,R,7,R,7
116846,12,9,5,R,3,R,29,Z,0,R,3,R,32,R,3,R,3,R,32,R,35
116846,13,10,1,R,2,R,1,R,1,Z,0,R,3,R,1,R,3,R,1,R,4
116846,13,10,2,Z,0,R,1,Z,0,Z,0,R,1,Z,0,Z,0,R,1,R,1
116846,13,10,5,R,2,Z,0,R,1,Z,0,R,2,R,1,R,3,Z,0,R,3
117052,1,412,1,R,1158,R,1021,R,2815,R,3802,R,2179,R,6617,R,3973,R,4823,R,8796
117052,1,112,2,R,1158,R,1021,R,2815,R,3802,R,2179,R,6617,R,3973,R,4823,R,8796
117052,2,999,1,R,1056,R,902,R,2354,R,2753,R,1958,R,5107,R,3410,R,3655,R,7065
117052,2,999,2,R,1056,R,902,R,2354,R,2753,R,1958,R,5107,R,3410,R,3655,R,7065
117052,3,1,1,R,39,R,43,R,904,R,1081,R,82,R,1985,R,943,R,1124,R,2067
117052,3,1,2,R,39,R,43,R,904,R,1081,R,82,R,1985,R,943,R,1124,R,2067
117052,4,2,1,R,722,R,634,R,667,R,674,R,1356,R,1341,R,1389,R,1308,R,2697
117052,4,2,2,R,722,R,634,R,667,R,674,R,1356,R,1341,R,1389,R,1308,R,2697
117052,5,3,1,R,196,R,152,R,508,R,567,R,348,R,1075,R,704,R,719,R,1423
117052,5,3,2,R,196,R,152,R,508,R,567,R,348,R,1075,R,704,R,719,R,1423
117052,6,4,1,R,99,R,73,R,275,R,431,R,172,R,706,R,374,R,504,R,878
117052,6,4,2,R,99,R,73,R,275,R,431,R,172,R,706,R,374,R,504,R,878
117052,7,999,1,R,102,R,119,R,461,R,1049,R,221,R,1510,R,563,R,1168,R,1731
117052,7,999,2,R,102,R,119,R,461,R,1049,R,221,R,1510,R,563,R,1168,R,1731
117052,8,5,1,R,55,R,46,R,206,R,395,R,101,R,601,R,261,R,441,R,702
117052,8,5,2,R,55,R,46,R,206,R,395,R,101,R,601,R,261,R,441,R,702
117052,9,6,1,R,21,R,34,R,115,R,274,R,55,R,389,R,136,R,308,R,444
117052,9,6,2,R,21,R,34,R,115,R,274,R,55,R,389,R,136,R,308,R,444
117052,10,7,1,R,15,R,23,R,55,R,156,R,38,R,211,R,70,R,179,R,249
117052,10,7,2,R,15,R,23,R,55,R,156,R,38,R,211,R,70,R,179,R,249
117052,11,8,1,R,7,R,10,R,66,R,174,R,17,R,240,R,73,R,184,R,257
117052,11,8,2,R,7,R,10,R,66,R,174,R,17,R,240,R,73,R,184,R,257
117052,12,9,1,R,4,R,4,R,17,R,49,R,8,R,66,R,21,R,53,R,74
117052,12,9,2,R,4,R,4,R,17,R,49,R,8,R,66,R,21,R,53,R,74
117052,13,10,1,Z,0,R,2,R,2,R,1,R,2,R,3,R,2,R,3,R,5
117052,13,10,2,Z,0,R,2,R,2,R,1,R,2,R,3,R,2,R,3,R,5
117104,1,412,1,R,242,R,279,R,44,R,56,R,521,R,100,R,286,R,335,R,621
117104,1,112,2,R,176,R,200,R,37,R,47,R,376,R,84,R,213,R,247,R,460
117104,1,312,5,R,66,R,79,R,7,R,9,R,145,R,16,R,73,R,88,R,161
117104,2,999,1,R,148,R,167,R,6,R,14,R,315,R,20,R,154,R,181,R,335
117104,2,999,2,R,143,R,161,R,6,R,13,R,304,R,19,R,149,R,174,R,323
117104,2,999,5,R,5,R,6,Z,0,R,1,R,11,R,1,R,5,R,7,R,12
117104,3,1,1,R,5,R,2,R,2,R,1,R,7,R,3,R,7,R,3,R,10
117104,3,1,2,R,5,R,2,R,2,R,1,R,7,R,3,R,7,R,3,R,10
117104,4,2,1,R,42,R,64,R,1,R,4,R,106,R,5,R,43,R,68,R,111
117104,4,2,2,R,42,R,64,R,1,R,4,R,106,R,5,R,43,R,68,R,111
117104,5,3,1,R,49,R,68,R,1,R,3,R,117,R,4,R,50,R,71,R,121
117104,5,3,2,R,49,R,67,R,1,R,3,R,116,R,4,R,50,R,70,R,120
117104,5,3,5,Z,0,R,1,Z,0,Z,0,R,1,Z,0,Z,0,R,1,R,1
117104,6,4,1,R,52,R,33,R,2,R,6,R,85,R,8,R,54,R,39,R,93
117104,6,4,2,R,47,R,28,R,2,R,5,R,75,R,7,R,49,R,33,R,82
117104,6,4,5,R,5,R,5,Z,0,R,1,R,10,R,1,R,5,R,6,R,11
117104,7,999,1,R,94,R,112,R,38,R,42,R,206,R,80,R,132,R,154,R,286
117104,7,999,2,R,33,R,39,R,31,R,34,R,72,R,65,R,64,R,73,R,137
117104,7,999,5,R,61,R,73,R,7,R,8,R,134,R,15,R,68,R,81,R,149
117104,8,5,1,R,23,R,26,R,12,R,8,R,49,R,20,R,35,R,34,R,69
117104,8,5,2,R,15,R,15,R,11,R,6,R,30,R,17,R,26,R,21,R,47
117104,8,5,5,R,8,R,11,R,1,R,2,R,19,R,3,R,9,R,13,R,22
117104,9,6,1,R,10,R,19,R,8,R,7,R,29,R,15,R,18,R,26,R,44
117104,9,6,2,R,4,R,7,R,6,R,6,R,11,R,12,R,10,R,13,R,23
117104,9,6,5,R,6,R,12,R,2,R,1,R,18,R,3,R,8,R,13,R,21
117104,10,7,1,R,13,R,14,R,5,R,8,R,27,R,13,R,18,R,22,R,40
117104,10,7,2,R,6,R,4,R,4,R,6,R,10,R,10,R,10,R,10,R,20
117104,10,7,5,R,7,R,10,R,1,R,2,R,17,R,3,R,8,R,12,R,20
117104,11,8,1,R,21,R,33,R,6,R,14,R,54,R,20,R,27,R,47,R,74
117104,11,8,2,R,6,R,7,R,6,R,11,R,13,R,17,R,12,R,18,R,30
117104,11,8,5,R,15,R,26,Z,0,R,3,R,41,R,3,R,15,R,29,R,44
117104,12,9,1,R,21,R,18,R,7,R,5,R,39,R,12,R,28,R,23,R,51
117104,12,9,2,R,2,R,5,R,4,R,5,R,7,R,9,R,6,R,10,R,16
117104,12,9,5,R,19,R,13,R,3,Z,0,R,32,R,3,R,22,R,13,R,35
117104,13,10,1,R,6,R,2,Z,0,Z,0,R,8,Z,0,R,6,R,2,R,8
117104,13,10,2,R,0,R,1,Z,0,Z,0,R,1,Z,0,R,0,R,1,R,1
117104,13,10,5,R,6,R,1,Z,0,Z,0,R,7,Z,0,R,6,R,1,R,7
117140,1,412,1,R,1519,R,2463,R,353,R,686,R,3982,R,1039,R,1872,R,3149,R,5021
117140,1,112,2,R,1057,R,1572,R,161,R,260,R,2629,R,421,R,1218,R,1832,R,3050
117140,1,312,5,R,462,R,891,R,192,R,426,R,1353,R,618,R,654,R,1317,R,1971
117140,2,999,1,R,916,R,1507,R,31,R,70,R,2423,R,101,R,947,R,1577,R,2524
117140,2,999,2,R,858,R,1364,R,24,R,41,R,2222,R,65,R,882,R,1405,R,2287
117140,2,999,5,R,58,R,143,R,7,R,29,R,201,R,36,R,65,R,172,R,237
117140,4,2,1,R,187,R,338,R,2,R,1,R,525,R,3,R,189,R,339,R,528
117140,4,2,2,R,187,R,338,R,2,R,1,R,525,R,3,R,189,R,339,R,528
117140,5,3,1,R,382,R,680,R,8,R,15,R,1062,R,23,R,390,R,695,R,1085
117140,5,3,2,R,382,R,680,R,8,R,15,R,1062,R,23,R,390,R,695,R,1085
117140,6,4,1,R,347,R,489,R,21,R,54,R,836,R,75,R,368,R,543,R,911
117140,6,4,2,R,289,R,346,R,14,R,25,R,635,R,39,R,303,R,371,R,674
117140,6,4,5,R,58,R,143,R,7,R,29,R,201,R,36,R,65,R,172,R,237
117140,7,999,1,R,603,R,956,R,322,R,616,R,1559,R,938,R,925,R,1572,R,2497
117140,7,999,2,R,199,R,208,R,137,R,219,R,407,R,356,R,336,R,427,R,763
117140,7,999,5,R,404,R,748,R,185,R,397,R,1152,R,582,R,589,R,1145,R,1734
117140,8,5,1,R,211,R,389,R,77,R,161,R,600,R,238,R,288,R,550,R,838
117140,8,5,2,R,74,R,74,R,28,R,46,R,148,R,74,R,102,R,120,R,222
117140,8,5,5,R,137,R,315,R,49,R,115,R,452,R,164,R,186,R,430,R,616
117140,9,6,1,R,135,R,214,R,68,R,124,R,349,R,192,R,203,R,338,R,541
117140,9,6,2,R,41,R,42,R,29,R,38,R,83,R,67,R,70,R,80,R,150
117140,9,6,5,R,94,R,172,R,39,R,86,R,266,R,125,R,133,R,258,R,391
117140,10,7,1,R,105,R,128,R,52,R,94,R,233,R,146,R,157,R,222,R,379
117140,10,7,2,R,38,R,36,R,23,R,42,R,74,R,65,R,61,R,78,R,139
117140,10,7,5,R,67,R,92,R,29,R,52,R,159,R,81,R,96,R,144,R,240
117140,11,8,1,R,122,R,169,R,88,R,151,R,291,R,239,R,210,R,320,R,530
117140,11,8,2,R,40,R,45,R,48,R,68,R,85,R,116,R,88,R,113,R,201
117140,11,8,5,R,82,R,124,R,40,R,83,R,206,R,123,R,122,R,207,R,329
117140,12,9,1,R,29,R,54,R,36,R,81,R,83,R,117,R,65,R,135,R,200
117140,12,9,2,R,6,R,10,R,9,R,23,R,16,R,32,R,15,R,33,R,48
117140,12,9,5,R,23,R,44,R,27,R,58,R,67,R,85,R,50,R,102,R,152
117140,13,10,1,R,1,R,2,R,1,R,5,R,3,R,6,R,2,R,7,R,9
117140,13,10,2,R,0,R,1,R,0,R,2,R,1,R,2,R,0,R,3,R,3
117140,13,10,5,R,1,R,1,R,1,R,3,R,2,R,4,R,2,R,4,R,6
117195,1,412,1,R,394,R,357,R,2081,R,1208,R,751,R,3289,R,2475,R,1565,R,4040
117195,1,112,2,R,394,R,357,R,2081,R,1208,R,751,R,3289,R,2475,R,1565,R,4040
117195,2,999,1,R,252,R,233,R,347,R,340,R,485,R,687,R,599,R,573,R,1172
117195,2,999,2,R,252,R,233,R,347,R,340,R,485,R,687,R,599,R,573,R,1172
117195,3,1,1,R,4,R,13,R,70,R,113,R,17,R,183,R,74,R,126,R,200
117195,3,1,2,R,4,R,13,R,70,R,113,R,17,R,183,R,74,R,126,R,200
117195,4,2,1,R,136,R,140,R,64,R,54,R,276,R,118,R,200,R,194,R,394
117195,4,2,2,R,136,R,140,R,64,R,54,R,276,R,118,R,200,R,194,R,394
117195,5,3,1,R,71,R,42,R,96,R,87,R,113,R,183,R,167,R,129,R,296
117195,5,3,2,R,71,R,42,R,96,R,87,R,113,R,183,R,167,R,129,R,296
117195,6,4,1,R,41,R,38,R,117,R,86,R,79,R,203,R,158,R,124,R,282
117195,6,4,2,R,41,R,38,R,117,R,86,R,79,R,203,R,158,R,124,R,282
117195,7,999,1,R,142,R,124,R,1733,R,868,R,266,R,2601,R,1875,R,992,R,2867
117195,7,999,2,R,142,R,124,R,1733,R,868,R,266,R,2601,R,1875,R,992,R,2867
117195,8,5,1,R,38,R,38,R,224,R,113,R,76,R,337,R,262,R,151,R,413
117195,8,5,2,R,38,R,38,R,224,R,113,R,76,R,337,R,262,R,151,R,413
117195,9,6,1,R,42,R,33,R,332,R,161,R,75,R,493,R,374,R,194,R,568
117195,9,6,2,R,42,R,33,R,332,R,161,R,75,R,493,R,374,R,194,R,568
117195,10,7,1,R,23,R,23,R,325,R,123,R,46,R,448,R,348,R,146,R,494
117195,10,7,2,R,23,R,23,R,325,R,123,R,46,R,448,R,348,R,146,R,494
117195,11,8,1,R,25,R,20,R,513,R,256,R,45,R,769,R,538,R,276,R,814
117195,11,8,2,R,25,R,20,R,513,R,256,R,45,R,769,R,538,R,276,R,814
117195,12,9,1,R,12,R,10,R,288,R,167,R,22,R,455,R,300,R,177,R,477
117195,12,9,2,R,12,R,10,R,288,R,167,R,22,R,455,R,300,R,177,R,477
117195,13,10,1,R,2,Z,0,R,51,R,48,R,2,R,99,R,53,R,48,R,101
117195,13,10,2,R,2,Z,0,R,51,R,48,R,2,R,99,R,53,R,48,R,101
117195,14,11,1,R,0,R,0,R,1,R,0,R,0,R,1,R,1,R,0,R,1
117195,14,11,2,R,0,R,0,R,1,R,0,R,0,R,1,R,1,R,0,R,1
117247,1,412,1,R,972,R,827,R,3437,R,4092,R,1799,R,7529,R,4409,R,4919,R,9328
117247,1,112,2,R,972,R,827,R,3437,R,4092,R,1799,R,7529,R,4409,R,4919,R,9328
117247,2,999,1,R,562,R,383,R,2073,R,2084,R,945,R,4157,R,2635,R,2467,R,5102
117247,2,999,2,R,562,R,383,R,2073,R,2084,R,945,R,4157,R,2635,R,2467,R,5102
117247,3,1,1,R,16,R,22,R,550,R,562,R,38,R,1112,R,566,R,584,R,1150
117247,3,1,2,R,16,R,22,R,550,R,562,R,38,R,1112,R,566,R,584,R,1150
117247,4,2,1,R,256,R,139,R,614,R,545,R,395,R,1159,R,870,R,684,R,1554
117247,4,2,2,R,256,R,139,R,614,R,545,R,395,R,1159,R,870,R,684,R,1554
117247,5,3,1,R,170,R,123,R,502,R,527,R,293,R,1029,R,672,R,650,R,1322
117247,5,3,2,R,170,R,123,R,502,R,527,R,293,R,1029,R,672,R,650,R,1322
117247,6,4,1,R,120,R,99,R,407,R,450,R,219,R,857,R,527,R,549,R,1076
117247,6,4,2,R,120,R,99,R,407,R,450,R,219,R,857,R,527,R,549,R,1076
117247,7,999,1,R,410,R,444,R,1364,R,2008,R,854,R,3372,R,1774,R,2452,R,4226
117247,7,999,2,R,410,R,444,R,1364,R,2008,R,854,R,3372,R,1774,R,2452,R,4226
117247,8,5,1,R,116,R,110,R,351,R,506,R,226,R,857,R,467,R,616,R,1083
117247,8,5,2,R,116,R,110,R,351,R,506,R,226,R,857,R,467,R,616,R,1083
117247,9,6,1,R,79,R,100,R,272,R,426,R,179,R,698,R,351,R,526,R,877
117247,9,6,2,R,79,R,100,R,272,R,426,R,179,R,698,R,351,R,526,R,877
117247,10,7,1,R,60,R,80,R,189,R,296,R,140,R,485,R,249,R,376,R,625
117247,10,7,2,R,60,R,80,R,189,R,296,R,140,R,485,R,249,R,376,R,625
117247,11,8,1,R,84,R,84,R,246,R,355,R,168,R,601,R,330,R,439,R,769
117247,11,8,2,R,84,R,84,R,246,R,355,R,168,R,601,R,330,R,439,R,769
117247,12,9,1,R,54,R,51,R,199,R,280,R,105,R,479,R,253,R,331,R,584
117247,12,9,2,R,54,R,51,R,199,R,280,R,105,R,479,R,253,R,331,R,584
117247,13,10,1,R,17,R,19,R,107,R,145,R,36,R,252,R,124,R,164,R,288
117247,13,10,2,R,17,R,19,R,107,R,145,R,36,R,252,R,124,R,164,R,288
117274,1,412,1,R,224,R,260,R,1045,R,509,R,484,R,1554,R,1269,R,769,R,2038
117274,1,112,2,R,224,R,260,R,1045,R,509,R,484,R,1554,R,1269,R,769,R,2038
117274,2,999,1,R,190,R,189,R,183,R,172,R,379,R,355,R,373,R,361,R,734
117274,2,999,2,R,190,R,189,R,183,R,172,R,379,R,355,R,373,R,361,R,734
117274,3,1,1,R,3,R,6,R,74,R,81,R,9,R,155,R,77,R,87,R,164
117274,3,1,2,R,3,R,6,R,74,R,81,R,9,R,155,R,77,R,87,R,164
117274,4,2,1,R,129,R,133,R,43,R,31,R,262,R,74,R,172,R,164,R,336
117274,4,2,2,R,129,R,133,R,43,R,31,R,262,R,74,R,172,R,164,R,336
117274,5,3,1,R,44,R,35,R,33,R,28,R,79,R,61,R,77,R,63,R,140
117274,5,3,2,R,44,R,35,R,33,R,28,R,79,R,61,R,77,R,63,R,140
117274,6,4,1,R,14,R,15,R,33,R,32,R,29,R,65,R,47,R,47,R,94
117274,6,4,2,R,14,R,15,R,33,R,32,R,29,R,65,R,47,R,47,R,94
117274,7,999,1,R,34,R,71,R,862,R,337,R,105,R,1199,R,896,R,408,R,1304
117274,7,999,2,R,34,R,71,R,862,R,337,R,105,R,1199,R,896,R,408,R,1304
117274,8,5,1,R,11,R,17,R,92,R,58,R,28,R,150,R,103,R,75,R,178
117274,8,5,2,R,11,R,17,R,92,R,58,R,28,R,150,R,103,R,75,R,178
117274,9,6,1,R,9,R,13,R,161,R,79,R,22,R,240,R,170,R,92,R,262
117274,9,6,2,R,9,R,13,R,161,R,79,R,22,R,240,R,170,R,92,R,262
117274,10,7,1,R,7,R,20,R,153,R,51,R,27,R,204,R,160,R,71,R,231
117274,10,7,2,R,7,R,20,R,153,R,51,R,27,R,204,R,160,R,71,R,231
117274,11,8,1,R,4,R,16,R,258,R,92,R,20,R,350,R,262,R,108,R,370
117274,11,8,2,R,4,R,16,R,258,R,92,R,20,R,350,R,262,R,108,R,370
117274,12,9,1,R,3,R,4,R,155,R,45,R,7,R,200,R,158,R,49,R,207
117274,12,9,2,R,3,R,4,R,155,R,45,R,7,R,200,R,158,R,49,R,207
117274,13,10,1,Z,0,R,1,R,43,R,12,R,1,R,55,R,43,R,13,R,56
117274,13,10,2,Z,0,R,1,R,43,R,12,R,1,R,55,R,43,R,13,R,56
117520,1,412,1,R,345,R,246,R,16,R,11,R,591,R,27,R,361,R,257,R,618
117520,1,312,5,R,345,R,246,R,16,R,11,R,591,R,27,R,361,R,257,R,618
117520,2,999,1,R,138,R,99,R,0,R,0,R,237,R,0,R,138,R,99,R,237
117520,2,999,5,R,138,R,99,R,0,R,0,R,237,R,0,R,138,R,99,R,237
117520,4,2,1,R,3,R,1,R,0,R,0,R,4,R,0,R,3,R,1,R,4
117520,4,2,5,R,3,R,1,R,0,R,0,R,4,R,0,R,3,R,1,R,4
117520,5,3,1,R,20,R,12,R,0,R,0,R,32,R,0,R,20,R,12,R,32
117520,5,3,5,R,20,R,12,R,0,R,0,R,32,R,0,R,20,R,12,R,32
117520,6,4,1,R,115,R,86,R,0,R,0,R,201,R,0,R,115,R,86,R,201
117520,6,4,5,R,115,R,86,R,0,R,0,R,201,R,0,R,115,R,86,R,201
117520,7,999,1,R,207,R,147,R,16,R,11,R,354,R,27,R,223,R,158,R,381
117520,7,999,5,R,207,R,147,R,16,R,11,R,354,R,27,R,223,R,158,R,381
117520,8,5,1,R,129,R,88,R,5,R,4,R,217,R,9,R,134,R,92,R,226
117520,8,5,5,R,129,R,88,R,5,R,4,R,217,R,9,R,134,R,92,R,226
117520,9,6,1,R,41,R,28,R,4,R,4,R,69,R,8,R,45,R,32,R,77
117520,9,6,5,R,41,R,28,R,4,R,4,R,69,R,8,R,45,R,32,R,77
117520,10,7,1,R,18,R,10,R,2,R,1,R,28,R,3,R,20,R,11,R,31
117520,10,7,5,R,18,R,10,R,2,R,1,R,28,R,3,R,20,R,11,R,31
117520,11,8,1,R,18,R,15,R,2,R,2,R,33,R,4,R,20,R,17,R,37
117520,11,8,5,R,18,R,15,R,2,R,2,R,33,R,4,R,20,R,17,R,37
117520,12,9,1,R,1,R,6,R,3,R,0,R,7,R,3,R,4,R,6,R,10
117520,12,9,5,R,1,R,6,R,3,R,0,R,7,R,3,R,4,R,6,R,10
117645,1,412,1,R,4285,R,4978,R,7036,R,8686,R,9263,R,15722,R,11321,R,13664,R,24985
117645,1,112,2,R,4285,R,4978,R,7036,R,8686,R,9263,R,15722,R,11321,R,13664,R,24985
117645,2,999,1,R,3305,R,3750,R,4296,R,4561,R,7055,R,8857,R,7601,R,8311,R,15912
117645,2,999,2,R,3305,R,3750,R,4296,R,4561,R,7055,R,8857,R,7601,R,8311,R,15912
117645,3,1,1,R,139,R,169,R,672,R,748,R,308,R,1420,R,811,R,917,R,1728
117645,3,1,2,R,139,R,169,R,672,R,748,R,308,R,1420,R,811,R,917,R,1728
117645,4,2,1,R,1871,R,2106,R,1221,R,1031,R,3977,R,2252,R,3092,R,3137,R,6229
