UNITID,EFBAGE,LINE,LSTUDY,XEFAGE01,EFAGE01,XEFAGE02,EFAGE02,XEFAGE03,EFAGE03,XEFAGE04,EFAGE04,XEFAGE05,EFAGE05,XEFAGE06,EFAGE06,XEFAGE07,EFAGE07,XEFAGE08,EFAGE08,XEFAGE09,EFAGE09
155520,4,2,1,R,180,R,174,R,10,R,10,R,354,R,20,R,190,R,184,R,374
155520,4,2,2,R,180,R,174,R,10,R,10,R,354,R,20,R,190,R,184,R,374
155520,5,3,1,R,154,R,136,R,4,R,3,R,290,R,7,R,158,R,139,R,297
155520,5,3,2,R,154,R,134,R,4,R,2,R,288,R,6,R,158,R,136,R,294
155520,5,3,5,R,0,R,2,R,0,R,1,R,2,R,1,R,0,R,3,R,3
155520,6,4,1,R,73,R,84,R,24,R,39,R,157,R,63,R,97,R,123,R,220
155520,6,4,2,R,69,R,75,R,5,R,5,R,144,R,10,R,74,R,80,R,154
155520,6,4,5,R,4,R,9,R,19,R,34,R,13,R,53,R,23,R,43,R,66
155520,7,999,1,R,61,R,139,R,56,R,207,R,200,R,263,R,117,R,346,R,463
155520,7,999,2,R,45,R,79,R,14,R,40,R,124,R,54,R,59,R,119,R,178
155520,7,999,5,R,16,R,60,R,42,R,167,R,76,R,209,R,58,R,227,R,285
155520,8,5,1,R,34,R,50,R,16,R,54,R,84,R,70,R,50,R,104,R,154
155520,8,5,2,R,27,R,27,R,5,R,9,R,54,R,14,R,32,R,36,R,68
155520,8,5,5,R,7,R,23,R,11,R,45,R,30,R,56,R,18,R,68,R,86
155520,9,6,1,R,9,R,27,R,10,R,27,R,36,R,37,R,19,R,54,R,73
155520,9,6,2,R,6,R,19,R,2,R,4,R,25,R,6,R,8,R,23,R,31
155520,9,6,5,R,3,R,8,R,8,R,23,R,11,R,31,R,11,R,31,R,42
155520,10,7,1,R,7,R,24,R,7,R,40,R,31,R,47,R,14,R,64,R,78
155520,10,7,2,R,6,R,15,R,2,R,10,R,21,R,12,R,8,R,25,R,33
155520,10,7,5,R,1,R,9,R,5,R,30,R,10,R,35,R,6,R,39,R,45
155520,11,8,1,R,10,R,24,R,17,R,61,R,34,R,78,R,27,R,85,R,112
155520,11,8,2,R,5,R,15,R,4,R,12,R,20,R,16,R,9,R,27,R,36
155520,11,8,5,R,5,R,9,R,13,R,49,R,14,R,62,R,18,R,58,R,76
155520,12,9,1,R,1,R,14,R,4,R,25,R,15,R,29,R,5,R,39,R,44
155520,12,9,2,R,1,R,3,R,0,R,5,R,4,R,5,R,1,R,8,R,9
155520,12,9,5,R,0,R,11,R,4,R,20,R,11,R,24,R,4,R,31,R,35
155520,13,10,1,R,0,R,0,R,2,R,0,R,0,R,2,R,2,R,0,R,2
155520,13,10,2,R,0,R,0,R,1,R,0,R,0,R,1,R,1,R,0,R,1
155520,13,10,5,R,0,R,0,R,1,R,0,R,0,R,1,R,1,R,0,R,1
155566,1,412,1,R,252,R,362,R,457,R,712,R,614,R,1169,R,709,R,1074,R,1783
155566,1,112,2,R,252,R,362,R,457,R,712,R,614,R,1169,R,709,R,1074,R,1783
155566,2,999,1,R,231,R,317,R,413,R,507,R,548,R,920,R,644,R,824,R,1468
155566,2,999,2,R,231,R,317,R,413,R,507,R,548,R,920,R,644,R,824,R,1468
155566,3,1,1,R,13,R,72,R,348,R,373,R,85,R,721,R,361,R,445,R,806
155566,3,1,2,R,13,R,72,R,348,R,373,R,85,R,721,R,361,R,445,R,806
155566,4,2,1,R,157,R,183,R,37,R,54,R,340,R,91,R,194,R,237,R,431
155566,4,2,2,R,157,R,183,R,37,R,54,R,340,R,91,R,194,R,237,R,431
155566,5,3,1,R,48,R,41,R,16,R,40,R,89,R,56,R,64,R,81,R,145
155566,5,3,2,R,48,R,41,R,16,R,40,R,89,R,56,R,64,R,81,R,145
155566,6,4,1,R,13,R,21,R,12,R,40,R,34,R,52,R,25,R,61,R,86
155566,6,4,2,R,13,R,21,R,12,R,40,R,34,R,52,R,25,R,61,R,86
155566,7,999,1,R,21,R,45,R,44,R,205,R,66,R,249,R,65,R,250,R,315
155566,7,999,2,R,21,R,45,R,44,R,205,R,66,R,249,R,65,R,250,R,315
155566,8,5,1,R,11,R,14,R,8,R,44,R,25,R,52,R,19,R,58,R,77
155566,8,5,2,R,11,R,14,R,8,R,44,R,25,R,52,R,19,R,58,R,77
155566,9,6,1,R,3,R,14,R,7,R,37,R,17,R,44,R,10,R,51,R,61
155566,9,6,2,R,3,R,14,R,7,R,37,R,17,R,44,R,10,R,51,R,61
155566,10,7,1,R,4,R,6,R,6,R,30,R,10,R,36,R,10,R,36,R,46
155566,10,7,2,R,4,R,6,R,6,R,30,R,10,R,36,R,10,R,36,R,46
155566,11,8,1,R,2,R,9,R,5,R,25,R,11,R,30,R,7,R,34,R,41
155566,11,8,2,R,2,R,9,R,5,R,25,R,11,R,30,R,7,R,34,R,41
155566,12,9,1,R,1,R,2,R,5,R,18,R,3,R,23,R,6,R,20,R,26
155566,12,9,2,R,1,R,2,R,5,R,18,R,3,R,23,R,6,R,20,R,26
155566,13,10,1,R,0,R,0,R,13,R,51,R,0,R,64,R,13,R,51,R,64
155566,13,10,2,R,0,R,0,R,13,R,51,R,0,R,64,R,13,R,51,R,64
155593,1,412,1,R,284,R,121,R,309,R,243,R,405,R,552,R,593,R,364,R,957
155593,1,112,2,R,284,R,121,R,309,R,243,R,405,R,552,R,593,R,364,R,957
155593,2,999,1,R,269,R,84,R,258,R,216,R,353,R,474,R,527,R,300,R,827
155593,2,999,2,R,269,R,84,R,258,R,216,R,353,R,474,R,527,R,300,R,827
155593,3,1,1,R,0,R,3,R,123,R,125,R,3,R,248,R,123,R,128,R,251
155593,3,1,2,R,0,R,3,R,123,R,125,R,3,R,248,R,123,R,128,R,251
155593,4,2,1,R,162,R,29,R,99,R,67,R,191,R,166,R,261,R,96,R,357
155593,4,2,2,R,162,R,29,R,99,R,67,R,191,R,166,R,261,R,96,R,357
155593,5,3,1,R,93,R,30,R,22,R,16,R,123,R,38,R,115,R,46,R,161
155593,5,3,2,R,93,R,30,R,22,R,16,R,123,R,38,R,115,R,46,R,161
155593,6,4,1,R,14,R,22,R,14,R,8,R,36,R,22,R,28,R,30,R,58
155593,6,4,2,R,14,R,22,R,14,R,8,R,36,R,22,R,28,R,30,R,58
155593,7,999,1,R,11,R,34,R,47,R,27,R,45,R,74,R,58,R,61,R,119
155593,7,999,2,R,11,R,34,R,47,R,27,R,45,R,74,R,58,R,61,R,119
155593,8,5,1,R,4,R,11,R,23,R,10,R,15,R,33,R,27,R,21,R,48
155593,8,5,2,R,4,R,11,R,23,R,10,R,15,R,33,R,27,R,21,R,48
155593,9,6,1,R,0,R,9,R,11,R,9,R,9,R,20,R,11,R,18,R,29
155593,9,6,2,R,0,R,9,R,11,R,9,R,9,R,20,R,11,R,18,R,29
155593,10,7,1,R,2,R,7,R,6,R,4,R,9,R,10,R,8,R,11,R,19
155593,10,7,2,R,2,R,7,R,6,R,4,R,9,R,10,R,8,R,11,R,19
155593,11,8,1,R,5,R,4,R,5,R,4,R,9,R,9,R,10,R,8,R,18
155593,11,8,2,R,5,R,4,R,5,R,4,R,9,R,9,R,10,R,8,R,18
155593,12,9,1,R,0,R,3,R,1,R,0,R,3,R,1,R,1,R,3,R,4
155593,12,9,2,R,0,R,3,R,1,R,0,R,3,R,1,R,1,R,3,R,4
155593,13,10,1,R,0,R,0,R,1,R,0,R,0,R,1,R,1,R,0,R,1
155593,13,10,2,R,0,R,0,R,1,R,0,R,0,R,1,R,1,R,0,R,1
155593,14,11,1,R,4,R,3,R,4,R,0,R,7,R,4,R,8,R,3,R,11
155593,14,11,2,R,4,R,3,R,4,R,0,R,7,R,4,R,8,R,3,R,11
155618,1,412,1,R,306,R,94,R,187,R,138,R,400,R,325,R,493,R,232,R,725
155618,1,112,2,R,306,R,94,R,187,R,138,R,400,R,325,R,493,R,232,R,725
155618,2,999,1,R,294,R,86,R,149,R,102,R,380,R,251,R,443,R,188,R,631
155618,2,999,2,R,294,R,86,R,149,R,102,R,380,R,251,R,443,R,188,R,631
155618,3,1,1,R,52,R,17,R,118,R,81,R,69,R,199,R,170,R,98,R,268
155618,3,1,2,R,52,R,17,R,118,R,81,R,69,R,199,R,170,R,98,R,268
155618,4,2,1,R,158,R,50,R,27,R,16,R,208,R,43,R,185,R,66,R,251
155618,4,2,2,R,158,R,50,R,27,R,16,R,208,R,43,R,185,R,66,R,251
155618,5,3,1,R,68,R,18,R,2,R,2,R,86,R,4,R,70,R,20,R,90
155618,5,3,2,R,68,R,18,R,2,R,2,R,86,R,4,R,70,R,20,R,90
155618,6,4,1,R,16,R,1,R,2,R,3,R,17,R,5,R,18,R,4,R,22
155618,6,4,2,R,16,R,1,R,2,R,3,R,17,R,5,R,18,R,4,R,22
155618,7,999,1,R,12,R,8,R,38,R,36,R,20,R,74,R,50,R,44,R,94
155618,7,999,2,R,12,R,8,R,38,R,36,R,20,R,74,R,50,R,44,R,94
155618,8,5,1,R,9,R,3,R,7,R,7,R,12,R,14,R,16,R,10,R,26
155618,8,5,2,R,9,R,3,R,7,R,7,R,12,R,14,R,16,R,10,R,26
155618,9,6,1,R,0,R,0,R,4,R,5,R,0,R,9,R,4,R,5,R,9
155618,9,6,2,R,0,R,0,R,4,R,5,R,0,R,9,R,4,R,5,R,9
155618,10,7,1,R,1,R,0,R,4,R,3,R,1,R,7,R,5,R,3,R,8
155618,10,7,2,R,1,R,0,R,4,R,3,R,1,R,7,R,5,R,3,R,8
155618,11,8,1,R,1,R,5,R,11,R,9,R,6,R,20,R,12,R,14,R,26
155618,11,8,2,R,1,R,5,R,11,R,9,R,6,R,20,R,12,R,14,R,26
155618,12,9,1,R,1,R,0,R,10,R,10,R,1,R,20,R,11,R,10,R,21
155618,12,9,2,R,1,R,0,R,10,R,10,R,1,R,20,R,11,R,10,R,21
155618,13,10,1,R,0,R,0,R,2,R,2,R,0,R,4,R,2,R,2,R,4
155618,13,10,2,R,0,R,0,R,2,R,2,R,0,R,4,R,2,R,2,R,4
155627,1,412,1,R,615,R,378,R,39,R,23,R,993,R,62,R,654,R,401,R,1055
155627,1,112,2,R,558,R,330,R,32,R,16,R,888,R,48,R,590,R,346,R,936
155627,1,312,5,R,57,R,48,R,7,R,7,R,105,R,14,R,64,R,55,R,119
155627,2,999,1,R,558,R,354,R,30,R,15,R,912,R,45,R,588,R,369,R,957
155627,2,999,2,R,531,R,323,R,27,R,15,R,854,R,42,R,558,R,338,R,896
155627,2,999,5,R,27,R,31,R,3,R,0,R,58,R,3,R,30,R,31,R,61
155627,3,1,1,R,0,R,1,R,0,R,1,R,1,R,1,R,0,R,2,R,2
155627,3,1,2,R,0,R,1,R,0,R,1,R,1,R,1,R,0,R,2,R,2
155627,4,2,1,R,211,R,131,R,9,R,3,R,342,R,12,R,220,R,134,R,354
155627,4,2,2,R,211,R,131,R,9,R,3,R,342,R,12,R,220,R,134,R,354
155627,5,3,1,R,183,R,132,R,6,R,4,R,315,R,10,R,189,R,136,R,325
155627,5,3,2,R,183,R,131,R,6,R,4,R,314,R,10,R,189,R,135,R,324
155627,5,3,5,R,0,R,1,R,0,R,0,R,1,R,0,R,0,R,1,R,1
155627,6,4,1,R,164,R,90,R,15,R,7,R,254,R,22,R,179,R,97,R,276
155627,6,4,2,R,137,R,60,R,12,R,7,R,197,R,19,R,149,R,67,R,216
155627,6,4,5,R,27,R,30,R,3,R,0,R,57,R,3,R,30,R,30,R,60
155627,7,999,1,R,57,R,19,R,9,R,7,R,76,R,16,R,66,R,26,R,92
155627,7,999,2,R,27,R,2,R,5,R,1,R,29,R,6,R,32,R,3,R,35
155627,7,999,5,R,30,R,17,R,4,R,6,R,47,R,10,R,34,R,23,R,57
155627,8,5,1,R,48,R,16,R,7,R,1,R,64,R,8,R,55,R,17,R,72
155627,8,5,2,R,26,R,2,R,5,R,1,R,28,R,6,R,31,R,3,R,34
155627,8,5,5,R,22,R,14,R,2,R,0,R,36,R,2,R,24,R,14,R,38
155627,9,6,1,R,3,R,1,R,0,R,5,R,4,R,5,R,3,R,6,R,9
155627,9,6,5,R,3,R,1,R,0,R,5,R,4,R,5,R,3,R,6,R,9
155627,10,7,1,R,1,R,0,R,1,R,0,R,1,R,1,R,2,R,0,R,2
155627,10,7,5,R,1,R,0,R,1,R,0,R,1,R,1,R,2,R,0,R,2
155627,11,8,1,R,4,R,2,R,1,R,1,R,6,R,2,R,5,R,3,R,8
155627,11,8,2,R,1,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,1
155627,11,8,5,R,3,R,2,R,1,R,1,R,5,R,2,R,4,R,3,R,7
155627,12,9,1,R,1,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,1
155627,12,9,5,R,1,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,1
155627,14,11,1,R,0,R,5,R,0,R,1,R,5,R,1,R,0,R,6,R,6
155627,14,11,2,R,0,R,5,R,0,R,0,R,5,R,0,R,0,R,5,R,5
155627,14,11,5,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,1,R,1
155636,1,412,1,R,100,R,156,R,39,R,136,R,256,R,175,R,139,R,292,R,431
155636,1,112,2,R,16,R,67,R,27,R,116,R,83,R,143,R,43,R,183,R,226
155636,1,312,5,R,84,R,89,R,12,R,20,R,173,R,32,R,96,R,109,R,205
155636,2,999,1,R,7,R,26,R,8,R,32,R,33,R,40,R,15,R,58,R,73
155636,2,999,2,R,5,R,19,R,8,R,31,R,24,R,39,R,13,R,50,R,63
155636,2,999,5,R,2,R,7,R,0,R,1,R,9,R,1,R,2,R,8,R,10
155636,4,2,1,R,0,R,1,R,0,R,1,R,1,R,1,R,0,R,2,R,2
155636,4,2,2,R,0,R,1,R,0,R,1,R,1,R,1,R,0,R,2,R,2
155636,5,3,1,R,1,R,10,R,1,R,7,R,11,R,8,R,2,R,17,R,19
155636,5,3,2,R,1,R,10,R,1,R,7,R,11,R,8,R,2,R,17,R,19
155636,6,4,1,R,6,R,15,R,7,R,24,R,21,R,31,R,13,R,39,R,52
155636,6,4,2,R,4,R,8,R,7,R,23,R,12,R,30,R,11,R,31,R,42
155636,6,4,5,R,2,R,7,R,0,R,1,R,9,R,1,R,2,R,8,R,10
155636,7,999,1,R,93,R,129,R,31,R,104,R,222,R,135,R,124,R,233,R,357
155636,7,999,2,R,11,R,48,R,19,R,85,R,59,R,104,R,30,R,133,R,163
155636,7,999,5,R,82,R,81,R,12,R,19,R,163,R,31,R,94,R,100,R,194
155636,8,5,1,R,36,R,42,R,6,R,28,R,78,R,34,R,42,R,70,R,112
155636,8,5,2,R,4,R,14,R,4,R,23,R,18,R,27,R,8,R,37,R,45
155636,8,5,5,R,32,R,28,R,2,R,5,R,60,R,7,R,34,R,33,R,67
155636,9,6,1,R,40,R,35,R,7,R,26,R,75,R,33,R,47,R,61,R,108
155636,9,6,2,R,3,R,10,R,1,R,22,R,13,R,23,R,4,R,32,R,36
155636,9,6,5,R,37,R,25,R,6,R,4,R,62,R,10,R,43,R,29,R,72
155636,10,7,1,R,9,R,17,R,6,R,18,R,26,R,24,R,15,R,35,R,50
155636,10,7,2,R,3,R,4,R,5,R,15,R,7,R,20,R,8,R,19,R,27
155636,10,7,5,R,6,R,13,R,1,R,3,R,19,R,4,R,7,R,16,R,23
155636,11,8,1,R,7,R,29,R,6,R,20,R,36,R,26,R,13,R,49,R,62
155636,11,8,2,R,1,R,17,R,5,R,14,R,18,R,19,R,6,R,31,R,37
155636,11,8,5,R,6,R,12,R,1,R,6,R,18,R,7,R,7,R,18,R,25
155636,12,9,1,R,1,R,6,R,6,R,12,R,7,R,18,R,7,R,18,R,25
155636,12,9,2,R,0,R,3,R,4,R,11,R,3,R,15,R,4,R,14,R,18
155636,12,9,5,R,1,R,3,R,2,R,1,R,4,R,3,R,3,R,4,R,7
155636,14,11,1,R,0,R,1,R,0,R,0,R,1,R,0,R,0,R,1,R,1
155636,14,11,5,R,0,R,1,R,0,R,0,R,1,R,0,R,0,R,1,R,1
155681,1,412,1,R,2175,R,2172,R,561,R,814,R,4347,R,1375,R,2736,R,2986,R,5722
155681,1,112,2,R,1951,R,1952,R,232,R,291,R,3903,R,523,R,2183,R,2243,R,4426
155681,1,312,5,R,224,R,220,R,329,R,523,R,444,R,852,R,553,R,743,R,1296
155681,2,999,1,R,1968,R,1952,R,193,R,278,R,3920,R,471,R,2161,R,2230,R,4391
155681,2,999,2,R,1849,R,1826,R,142,R,197,R,3675,R,339,R,1991,R,2023,R,4014
155681,2,999,5,R,119,R,126,R,51,R,81,R,245,R,132,R,170,R,207,R,377
155681,3,1,1,R,3,R,6,R,74,R,119,R,9,R,193,R,77,R,125,R,202
155681,3,1,2,R,3,R,6,R,74,R,119,R,9,R,193,R,77,R,125,R,202
155681,4,2,1,R,717,R,776,R,18,R,17,R,1493,R,35,R,735,R,793,R,1528
155681,4,2,2,R,717,R,776,R,18,R,17,R,1493,R,35,R,735,R,793,R,1528
155681,5,3,1,R,758,R,792,R,19,R,22,R,1550,R,41,R,777,R,814,R,1591
155681,5,3,2,R,748,R,779,R,18,R,20,R,1527,R,38,R,766,R,799,R,1565
155681,5,3,5,R,10,R,13,R,1,R,2,R,23,R,3,R,11,R,15,R,26
155681,6,4,1,R,490,R,378,R,82,R,120,R,868,R,202,R,572,R,498,R,1070
155681,6,4,2,R,381,R,265,R,32,R,41,R,646,R,73,R,413,R,306,R,719
155681,6,4,5,R,109,R,113,R,50,R,79,R,222,R,129,R,159,R,192,R,351
155681,7,999,1,R,207,R,220,R,368,R,536,R,427,R,904,R,575,R,756,R,1331
155681,7,999,2,R,102,R,126,R,90,R,94,R,228,R,184,R,192,R,220,R,412
155681,7,999,5,R,105,R,94,R,278,R,442,R,199,R,720,R,383,R,536,R,919
155681,8,5,1,R,117,R,110,R,111,R,132,R,227,R,243,R,228,R,242,R,470
155681,8,5,2,R,57,R,62,R,27,R,29,R,119,R,56,R,84,R,91,R,175
155681,8,5,5,R,60,R,48,R,84,R,103,R,108,R,187,R,144,R,151,R,295
155681,9,6,1,R,38,R,39,R,78,R,87,R,77,R,165,R,116,R,126,R,242
155681,9,6,2,R,17,R,25,R,21,R,20,R,42,R,41,R,38,R,45,R,83
155681,9,6,5,R,21,R,14,R,57,R,67,R,35,R,124,R,78,R,81,R,159
155681,10,7,1,R,26,R,31,R,60,R,105,R,57,R,165,R,86,R,136,R,222
155681,10,7,2,R,16,R,17,R,18,R,17,R,33,R,35,R,34,R,34,R,68
155681,10,7,5,R,10,R,14,R,42,R,88,R,24,R,130,R,52,R,102,R,154
155681,11,8,1,R,21,R,27,R,68,R,141,R,48,R,209,R,89,R,168,R,257
155681,11,8,2,R,10,R,17,R,11,R,17,R,27,R,28,R,21,R,34,R,55
155681,11,8,5,R,11,R,10,R,57,R,124,R,21,R,181,R,68,R,134,R,202
155681,12,9,1,R,5,R,13,R,48,R,69,R,18,R,117,R,53,R,82,R,135
155681,12,9,2,R,2,R,5,R,11,R,11,R,7,R,22,R,13,R,16,R,29
155681,12,9,5,R,3,R,8,R,37,R,58,R,11,R,95,R,40,R,66,R,106
155681,13,10,1,R,0,R,0,R,3,R,2,R,0,R,5,R,3,R,2,R,5
155681,13,10,2,R,0,R,0,R,2,R,0,R,0,R,2,R,2,R,0,R,2
155681,13,10,5,R,0,R,0,R,1,R,2,R,0,R,3,R,1,R,2,R,3
155715,1,412,1,R,365,R,217,R,231,R,340,R,582,R,571,R,596,R,557,R,1153
155715,1,112,2,R,365,R,217,R,231,R,340,R,582,R,571,R,596,R,557,R,1153
155715,2,999,1,R,354,R,203,R,202,R,206,R,557,R,408,R,556,R,409,R,965
155715,2,999,2,R,354,R,203,R,202,R,206,R,557,R,408,R,556,R,409,R,965
155715,3,1,1,R,7,R,13,R,125,R,114,R,20,R,239,R,132,R,127,R,259
155715,3,1,2,R,7,R,13,R,125,R,114,R,20,R,239,R,132,R,127,R,259
155715,4,2,1,R,209,R,138,R,45,R,45,R,347,R,90,R,254,R,183,R,437
155715,4,2,2,R,209,R,138,R,45,R,45,R,347,R,90,R,254,R,183,R,437
155715,5,3,1,R,111,R,44,R,23,R,26,R,155,R,49,R,134,R,70,R,204
155715,5,3,2,R,111,R,44,R,23,R,26,R,155,R,49,R,134,R,70,R,204
155715,6,4,1,R,27,R,8,R,9,R,21,R,35,R,30,R,36,R,29,R,65
155715,6,4,2,R,27,R,8,R,9,R,21,R,35,R,30,R,36,R,29,R,65
155715,7,999,1,R,11,R,14,R,29,R,134,R,25,R,163,R,40,R,148,R,188
155715,7,999,2,R,11,R,14,R,29,R,134,R,25,R,163,R,40,R,148,R,188
155715,8,5,1,R,7,R,7,R,11,R,35,R,14,R,46,R,18,R,42,R,60
155715,8,5,2,R,7,R,7,R,11,R,35,R,14,R,46,R,18,R,42,R,60
155715,9,6,1,R,0,R,2,R,4,R,31,R,2,R,35,R,4,R,33,R,37
155715,9,6,2,R,0,R,2,R,4,R,31,R,2,R,35,R,4,R,33,R,37
155715,10,7,1,R,3,R,1,R,4,R,21,R,4,R,25,R,7,R,22,R,29
155715,10,7,2,R,3,R,1,R,4,R,21,R,4,R,25,R,7,R,22,R,29
155715,11,8,1,R,0,R,4,R,6,R,32,R,4,R,38,R,6,R,36,R,42
155715,11,8,2,R,0,R,4,R,6,R,32,R,4,R,38,R,6,R,36,R,42
155715,12,9,1,R,1,R,0,R,2,R,12,R,1,R,14,R,3,R,12,R,15
155715,12,9,2,R,1,R,0,R,2,R,12,R,1,R,14,R,3,R,12,R,15
155715,13,10,1,R,0,R,0,R,2,R,3,R,0,R,5,R,2,R,3,R,5
155715,13,10,2,R,0,R,0,R,2,R,3,R,0,R,5,R,2,R,3,R,5
155812,1,412,1,R,506,R,527,R,180,R,201,R,1033,R,381,R,686,R,728,R,1414
155812,1,112,2,R,413,R,393,R,115,R,94,R,806,R,209,R,528,R,487,R,1015
155812,1,312,5,R,93,R,134,R,65,R,107,R,227,R,172,R,158,R,241,R,399
155812,2,999,1,R,426,R,446,R,86,R,99,R,872,R,185,R,512,R,545,R,1057
155812,2,999,2,R,378,R,370,R,65,R,77,R,748,R,142,R,443,R,447,R,890
155812,2,999,5,R,48,R,76,R,21,R,22,R,124,R,43,R,69,R,98,R,167
155812,3,1,1,R,2,R,2,R,40,R,61,R,4,R,101,R,42,R,63,R,105
155812,3,1,2,R,2,R,2,R,40,R,61,R,4,R,101,R,42,R,63,R,105
155812,4,2,1,R,157,R,153,R,10,R,5,R,310,R,15,R,167,R,158,R,325
155812,4,2,2,R,157,R,153,R,10,R,5,R,310,R,15,R,167,R,158,R,325
155812,5,3,1,R,164,R,167,R,3,R,6,R,331,R,9,R,167,R,173,R,340
155812,5,3,2,R,164,R,164,R,2,R,4,R,328,R,6,R,166,R,168,R,334
155812,5,3,5,R,0,R,3,R,1,R,2,R,3,R,3,R,1,R,5,R,6
155812,6,4,1,R,103,R,124,R,33,R,27,R,227,R,60,R,136,R,151,R,287
155812,6,4,2,R,55,R,51,R,13,R,7,R,106,R,20,R,68,R,58,R,126
155812,6,4,5,R,48,R,73,R,20,R,20,R,121,R,40,R,68,R,93,R,161
155812,7,999,1,R,80,R,81,R,94,R,101,R,161,R,195,R,174,R,182,R,356
155812,7,999,2,R,35,R,23,R,50,R,16,R,58,R,66,R,85,R,39,R,124
155812,7,999,5,R,45,R,58,R,44,R,85,R,103,R,129,R,89,R,143,R,232
155812,8,5,1,R,49,R,53,R,21,R,23,R,102,R,44,R,70,R,76,R,146
155812,8,5,2,R,14,R,11,R,11,R,3,R,25,R,14,R,25,R,14,R,39
155812,8,5,5,R,35,R,42,R,10,R,20,R,77,R,30,R,45,R,62,R,107
155812,9,6,1,R,16,R,14,R,16,R,10,R,30,R,26,R,32,R,24,R,56
155812,9,6,2,R,8,R,6,R,6,R,2,R,14,R,8,R,14,R,8,R,22
155812,9,6,5,R,8,R,8,R,10,R,8,R,16,R,18,R,18,R,16,R,34
155812,10,7,1,R,6,R,5,R,12,R,16,R,11,R,28,R,18,R,21,R,39
155812,10,7,2,R,5,R,3,R,6,R,4,R,8,R,10,R,11,R,7,R,18
155812,10,7,5,R,1,R,2,R,6,R,12,R,3,R,18,R,7,R,14,R,21
155812,11,8,1,R,4,R,4,R,27,R,33,R,8,R,60,R,31,R,37,R,68
155812,11,8,2,R,4,R,1,R,15,R,5,R,5,R,20,R,19,R,6,R,25
155812,11,8,5,R,0,R,3,R,12,R,28,R,3,R,40,R,12,R,31,R,43
155812,12,9,1,R,5,R,5,R,18,R,17,R,10,R,35,R,23,R,22,R,45
155812,12,9,2,R,4,R,2,R,12,R,2,R,6,R,14,R,16,R,4,R,20
155812,12,9,5,R,1,R,3,R,6,R,15,R,4,R,21,R,7,R,18,R,25
155812,13,10,1,Z,0,Z,0,R,0,R,2,Z,0,R,2,R,0,R,2,R,2
155812,13,10,5,Z,0,Z,0,R,0,R,2,Z,0,R,2,R,0,R,2,R,2
155812,14,11,1,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,1,R,1
155812,14,11,2,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,1,R,1
155830,1,412,1,R,141,R,155,R,306,R,405,R,296,R,711,R,447,R,560,R,1007
155830,1,112,2,R,141,R,155,R,306,R,405,R,296,R,711,R,447,R,560,R,1007
155830,2,999,1,R,114,R,109,R,294,R,340,R,223,R,634,R,408,R,449,R,857
155830,2,999,2,R,114,R,109,R,294,R,340,R,223,R,634,R,408,R,449,R,857
155830,3,1,1,R,28,R,24,R,243,R,272,R,52,R,515,R,271,R,296,R,567
155830,3,1,2,R,28,R,24,R,243,R,272,R,52,R,515,R,271,R,296,R,567
155830,4,2,1,R,58,R,32,R,40,R,31,R,90,R,71,R,98,R,63,R,161
155830,4,2,2,R,58,R,32,R,40,R,31,R,90,R,71,R,98,R,63,R,161
155830,5,3,1,R,19,R,24,R,3,R,20,R,43,R,23,R,22,R,44,R,66
155830,5,3,2,R,19,R,24,R,3,R,20,R,43,R,23,R,22,R,44,R,66
155830,6,4,1,R,9,R,29,R,8,R,17,R,38,R,25,R,17,R,46,R,63
155830,6,4,2,R,9,R,29,R,8,R,17,R,38,R,25,R,17,R,46,R,63
155830,7,999,1,R,27,R,46,R,12,R,65,R,73,R,77,R,39,R,111,R,150
155830,7,999,2,R,27,R,46,R,12,R,65,R,73,R,77,R,39,R,111,R,150
155830,8,5,1,R,10,R,16,R,4,R,15,R,26,R,19,R,14,R,31,R,45
155830,8,5,2,R,10,R,16,R,4,R,15,R,26,R,19,R,14,R,31,R,45
155830,9,6,1,R,6,R,8,R,5,R,18,R,14,R,23,R,11,R,26,R,37
155830,9,6,2,R,6,R,8,R,5,R,18,R,14,R,23,R,11,R,26,R,37
155830,10,7,1,R,1,R,10,R,1,R,4,R,11,R,5,R,2,R,14,R,16
155830,10,7,2,R,1,R,10,R,1,R,4,R,11,R,5,R,2,R,14,R,16
155830,11,8,1,R,6,R,10,R,1,R,12,R,16,R,13,R,7,R,22,R,29
155830,11,8,2,R,6,R,10,R,1,R,12,R,16,R,13,R,7,R,22,R,29
155830,12,9,1,R,4,R,2,R,1,R,13,R,6,R,14,R,5,R,15,R,20
155830,12,9,2,R,4,R,2,R,1,R,13,R,6,R,14,R,5,R,15,R,20
155830,13,10,1,R,0,R,0,R,0,R,3,R,0,R,3,R,0,R,3,R,3
155830,13,10,2,R,0,R,0,R,0,R,3,R,0,R,3,R,0,R,3,R,3
155858,1,412,1,R,345,R,469,R,357,R,616,R,814,R,973,R,702,R,1085,R,1787
155858,1,112,2,R,345,R,469,R,357,R,616,R,814,R,973,R,702,R,1085,R,1787
155858,2,999,1,R,320,R,403,R,299,R,458,R,723,R,757,R,619,R,861,R,1480
